""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-15a-5p"	1517.39214573339	Inf	1532.27195081512	37.920431257925	2.92360017192028e-09	7.55762310209123e-09
"hsa-miR-135a-3p"	109.970738445183	1.27201114741435e+33	112.775618848024	37.9149836902593	2.92648508646818e-09	7.55762310209123e-09
"hsa-miR-563"	70.3908306452646	1.54793045146308e+21	71.0172049541409	37.858817637753	2.9564201541323e-09	7.58866287565946e-09
"hcmv-miR-US33-3p"	80.3414228219289	1.53171569946784e+24	80.4434041277046	37.855326632689	2.95829230746047e-09	7.58866287565946e-09
"ebv-miR-BART4-5p"	88.2924555440327	3.79033424771697e+26	94.0137768375693	37.8255824870749	2.97429861806158e-09	7.60429013351078e-09
"hsa-miR-124-5p"	296.86396718767	2.31717457874767e+89	288.324928405336	37.8009465575699	2.98763109931743e-09	7.61300017666601e-09
"hsa-miR-7-2-3p"	207.365187476198	2.64936312196545e+62	209.487137799752	37.685039036506	3.05128302613075e-09	7.74945059947777e-09
"ebv-miR-BART6-5p"	77.6291848201804	2.337293061476e+23	76.4712550097546	37.6490101589908	3.07138386554218e-09	7.77475717779159e-09
"hsa-miR-645"	107.471452873706	2.24973307148057e+32	108.349575862008	37.5572326013099	3.12327574910695e-09	7.88010690646391e-09
"hsa-miR-646"	67.1598626626623	1.64866783904303e+20	66.556362276109	37.3660382487421	3.23463451608613e-09	8.13431040602643e-09
"hsa-miR-602"	246.723690723389	1.86737503607993e+74	248.294882350688	37.3445208662434	3.24744914314851e-09	8.13984801566964e-09
"hsa-miR-944"	108.829407624904	5.76655057656463e+32	109.005360507073	37.2454162312989	3.30722576944585e-09	8.20773817222077e-09
"hsa-miR-135b-5p"	99.5471591618675	9.26149061247991e+29	96.8690888494731	37.2396269489986	3.31075641531253e-09	8.20773817222077e-09
"ebv-miR-BART14-5p"	96.7983856254097	1.37789969846318e+29	98.2846090065837	37.2390989862489	3.31107861271017e-09	8.20773817222077e-09
"hsa-miR-505-3p"	130.63092574194	2.10778839801752e+39	131.008998966445	37.2208699597262	3.32222519643847e-09	8.20773817222077e-09
"ebv-miR-BART9-5p"	107.60232849132	2.46336336978272e+32	105.852675381085	37.2113884697496	3.32803985861885e-09	8.20773817222077e-09
"hsa-miR-223-3p"	426.906292159757	3.24787478648715e+128	429.121799806805	37.0898206423262	3.40363458697795e-09	8.36726835965412e-09
"hsa-miR-532-3p"	129.08602854174	7.22381494876966e+38	132.321541785281	37.0602455037105	3.42232131893709e-09	8.37077598874038e-09
"hsa-miR-639"	79.8058862737519	1.05673380058723e+24	80.5177650493667	37.0530448396288	3.42688873593804e-09	8.37077598874038e-09
"hsa-miR-107"	2054.81660794351	Inf	2104.39331994778	36.9286596986939	3.50689845265765e-09	8.53901940694735e-09
"hsa-miR-99b-5p"	2410.04888647521	Inf	2340.50223038839	36.8867564190244	3.53433222830034e-09	8.56094746536943e-09
"hsa-miR-145-5p"	494.233042298271	6.01133014181093e+148	491.702349355792	36.8780592507533	3.54005693209851e-09	8.56094746536943e-09
"hsa-miR-297"	173.352489589807	1.52861877545815e+52	172.014500117792	36.8639162333725	3.54938891002279e-09	8.56094746536943e-09
"hsa-miR-624-5p&hsa-miR-624-3p"	84.5610981670235	2.85382287375425e+25	84.7615997536892	36.8295159349919	3.57220498657187e-09	8.58896935642829e-09
"hsa-miR-194-5p"	126.702755092168	1.38461749907018e+38	127.410993181914	36.7914176833146	3.59766985672092e-09	8.62316493782797e-09
"hsa-miR-593-5p"	87.6658696969326	2.45502757636631e+26	91.1633767031056	36.7694248936117	3.61246438580013e-09	8.63165166326697e-09
"hsa-miR-33a-3p"	97.7141194763819	2.59944697147598e+29	93.2390446062717	36.6277850714618	3.70943061285425e-09	8.83581763993544e-09
"hsa-miR-374b-3p"	564.444101082951	8.21495713306812e+169	566.276093666797	36.5517789151533	3.76269047102303e-09	8.9349337191166e-09
"hsa-miR-574-3p"	553.942283965541	5.66556648390776e+166	563.034606328017	36.3336855651376	3.9204400943577e-09	9.2807949147295e-09
"hsa-miR-198"	296.934873473928	2.43390528843262e+89	304.084262879154	36.2927739354465	3.95086791645259e-09	9.30982744261346e-09
"hsa-miR-10b-3p"	76.7320565763742	1.25502003376654e+23	77.7240058770827	36.27265319672	3.96593170135423e-09	9.30982744261346e-09
"hcmv-miR-UL70-5p"	80.6114595458097	1.84700179514792e+24	82.173500784124	36.268408337054	3.96911808831108e-09	9.30982744261346e-09
"hsa-miR-25-3p"	187.445784035928	2.67179760102293e+56	187.194644494137	36.1900931881295	4.02843391338483e-09	9.4201488157505e-09
