""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-376b-3p"	171.256145950387	3.57467755036852e+51	169.80516277222	59.2861197022723	1.35408296431071e-10	1.16162764788567e-09
"hsa-miR-151a-3p"	569.412809362382	2.57238242283144e+171	560.228827045362	58.9889585866331	1.40172944060102e-10	1.16162764788567e-09
"hsa-miR-657"	166.86199534602	1.70006581836564e+50	162.387891756403	58.9657321128213	1.40553371276966e-10	1.16162764788567e-09
"hsa-let-7c"	16353.4762522294	Inf	16044.9939362106	58.8781801443597	1.41998051648073e-10	1.16162764788567e-09
"hsa-miR-154-3p"	228.023285172293	4.38377793827036e+68	229.088313591525	58.8204297180194	1.42960286189594e-10	1.16162764788567e-09
"hsa-miR-218-5p"	547.406592170791	6.10666459962335e+164	547.606815883475	58.8153520905577	1.43045245762879e-10	1.16162764788567e-09
"hsa-miR-486-5p"	287.240310041587	2.93730663524088e+86	285.784704927439	58.7657488579365	1.4387826147215e-10	1.16162764788567e-09
"hsa-miR-876-3p"	181.167901576057	3.44328226654329e+54	183.818393184218	58.5997286557266	1.46707005852334e-10	1.16964448085312e-09
"hsa-miR-34b-5p"	99.6714897137738	1.00950416795119e+30	99.4464770905499	58.4623100926565	1.4909664640528e-10	1.16964448085312e-09
"hsa-miR-301a-3p"	813.47425710018	7.58843271398382e+244	818.424421962779	58.364426133844	1.50825983520279e-10	1.16964448085312e-09
"hsa-miR-1296-5p"	146.430856199809	1.20248593941902e+44	143.915218867068	58.3562729398495	1.50971060762007e-10	1.16964448085312e-09
"hsa-miR-890"	167.269938285141	2.25563485408939e+50	167.7354137709	58.1495599879767	1.54703212982726e-10	1.18657364357751e-09
"hsa-miR-23b-3p"	7823.1696335557	Inf	7786.58603358827	57.9120843214332	1.59121820811671e-10	1.20838056002526e-09
"hsa-miR-576-5p"	164.470425230281	3.23989841901287e+49	163.349606940105	57.7933618445838	1.61384901011125e-10	1.21355116740719e-09
"hsa-miR-219a-2-3p"	803.619701776914	8.1966301913126e+241	793.065994627415	57.1557428047189	1.74188039162151e-10	1.27588770217275e-09
"hsa-miR-361-5p"	1527.68682015803	Inf	1537.62338786964	57.0836780774561	1.75706878990231e-10	1.27588770217275e-09
"hsa-miR-369-3p"	235.630378631795	8.54696366792709e+70	238.078704250437	57.0578236914415	1.76255478459901e-10	1.27588770217275e-09
