""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-661"	102.811967352613	8.90196918016873e+30	102.622191388442	45.3084342611094	1.66988399508517e-09	1.17504681122048e-08
"ebv-miR-BART14-5p"	111.99775472281	5.18422233256612e+33	110.865234135503	45.0990689724116	1.7217383479848e-09	1.1902632321752e-08
"hsa-miR-425-3p"	139.328793110934	8.75277946357005e+41	138.637009047222	45.0958687072856	1.72254522518184e-09	1.1902632321752e-08
"hsa-miR-629-3p&hsa-miR-629-5p"	130.693572831709	2.20133258806573e+39	129.854043389603	44.8136866186064	1.79543268038838e-09	1.2295507730874e-08
"hsa-miR-218-1-3p"	82.3006161368728	5.95599217942503e+24	83.1776564221475	44.6699391400324	1.83392332559327e-09	1.24479574400888e-08
"hsa-miR-570-3p"	94.90564397375	3.71061242009224e+28	94.9461775761187	44.4960422279843	1.88176254139456e-09	1.25755307508282e-08
"hsa-miR-210-3p"	99.4375913516129	8.5841578173189e+29	98.4631723552876	44.4433779779581	1.89653268361491e-09	1.25755307508282e-08
"hsa-miR-877-3p"	111.758267943072	4.39127782130126e+33	110.53967968033	44.4004003307295	1.90868503349382e-09	1.25755307508282e-08
"hsa-miR-429"	95.5873334130198	5.95188543173339e+28	95.8096362293312	44.3171048679681	1.93249364245426e-09	1.25755307508282e-08
"hsa-miR-216a-5p"	91.3247105353645	3.1008247118852e+27	92.5690239894369	44.2559745938509	1.95018420904633e-09	1.25755307508282e-08
"hsa-miR-582-3p"	106.331439498354	1.02082846412518e+32	110.911162896316	44.2509785949614	1.95163822515036e-09	1.25755307508282e-08
"hcmv-miR-US4-5p"	73.5501442029073	1.38292806577719e+22	73.6343169063991	44.1967932281027	1.96748851381928e-09	1.25755307508282e-08
"hsa-let-7d-3p"	214.865992381798	4.79853597431368e+64	212.869890869625	43.9907569402519	2.02912564405667e-09	1.27198494183251e-08
"hsa-miR-641"	87.3372732319473	1.95496498085866e+26	88.8218978513166	43.9749384417479	2.03394897813988e-09	1.27198494183251e-08
"hsa-miR-122-5p"	121.336647821464	3.35714861855036e+36	123.414701342572	43.9039041190877	2.05577184419731e-09	1.27198494183251e-08
"ebv-miR-BART3-3p"	77.5406363787116	2.19815054591907e+23	78.5915838599185	43.739486449526	2.1073250068419e-09	1.27198494183251e-08
"hsa-miR-596"	99.7593146559628	1.07286742284218e+30	97.6273923231337	43.6132848608762	2.14790582310547e-09	1.27198494183251e-08
"ebv-miR-BHRF1-1"	333.01839198229	1.77225044656047e+100	325.065711030923	43.5918906287251	2.15487403086228e-09	1.27198494183251e-08
