""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-10b-5p"	114.27038264236	2.50502919274789e+34	111.831679674577	36.2417401011904	7.28566056460745e-09	2.76638695695738e-08
"hsa-miR-579-3p"	62.3892782018642	6040100246425985024	62.3892782018642	36.0655995656006	7.52344431327925e-09	2.83172054016686e-08
"hsa-miR-202-3p"	145.268671546462	5.37313269124822e+43	144.104149668336	36.0596980348835	7.53156440930951e-09	2.83172054016686e-08
"hsa-miR-590-3p"	81.7253344514806	3.99739509809906e+24	81.5117566825736	35.9473993181627	7.68801745035879e-09	2.86997402189594e-08
"hsa-miR-548b-3p"	105.210519445894	4.693774406732e+31	104.20492367962	35.9231414263276	7.72230231408993e-09	2.86997402189594e-08
"hsa-miR-361-3p"	178.044343337735	3.95082599817378e+53	180.473224549502	35.9067545530443	7.74556222336975e-09	2.86997402189594e-08
"hsa-miR-589-3p"	77.2239535158184	1.76492555728254e+23	78.872656692578	35.7046278264187	8.03919584287731e-09	2.96445346706101e-08
"hsa-miR-27a-5p"	112.677181004626	8.30254635902324e+33	113.823585995836	35.5932967430045	8.20638867828589e-09	2.99911904523421e-08
"hsa-miR-346"	81.0738824442055	2.54489858730782e+24	80.670702790198	35.5899948458532	8.21140807691244e-09	2.99911904523421e-08
"hsa-miR-586"	93.7573895409967	1.67411993150043e+28	95.3216883146677	35.5444968815583	8.28093293896273e-09	3.01017799250446e-08
"hsa-miR-605-5p"	127.288557862206	2.07813626574144e+38	137.546273679411	35.4534909064699	8.42203990779369e-09	3.04703047607441e-08
"hsa-miR-196a-5p"	104.855155216901	3.6689933135546e+31	105.4838036896	35.4188086308327	8.47654205983382e-09	3.05235106098241e-08
"hsa-miR-33a-3p"	91.7866743003828	4.27112386756893e+27	91.4344535298428	35.361105656544	8.5681221511413e-09	3.07091107005859e-08
"hsa-miR-105-5p"	136.708631276324	1.42363507791238e+41	136.498584661836	35.2455421270476	8.75497638308169e-09	3.12328692363891e-08
"hsa-miR-145-3p"	111.909641934476	4.87707041865021e+33	111.681145472588	35.2019768965895	8.82663030616578e-09	3.13427103927276e-08
"hsa-miR-92b-5p"	83.1253414611839	1.05492401649132e+25	82.2138370018001	35.1768271828027	8.8683023464083e-09	3.13455663580422e-08
"hsa-miR-511-5p"	100.753233379742	2.13670913842542e+30	101.372044898015	34.8607968121778	9.41172106786752e-09	3.3113715867222e-08
"hsa-miR-558"	85.5330276374063	5.59766544933175e+25	89.0967599841856	34.7405360308142	9.62850133844368e-09	3.3721737564321e-08
"hsa-miR-591"	87.926933094367	2.9420109725595e+26	89.2230716118239	34.6115240390899	9.86746886762472e-09	3.44015846430371e-08
"hsa-miR-324-3p"	123.556005928936	1.56337775814456e+37	127.894607625444	34.5112696721889	1.00578858938576e-08	3.49067804551527e-08
"hsa-miR-532-3p"	113.870493278013	1.89860271568714e+34	119.489543200126	34.4798092137315	1.0118508825843e-08	3.49589922046017e-08
"hcmv-miR-US33-3p"	74.8974823401614	3.51875301326981e+22	74.6297369225546	34.0170016114875	1.10607279267321e-08	3.80429521067422e-08
"ebv-miR-BART10-3p"	98.2817057934863	3.8524895456299e+29	100.03070311637	33.9696957506139	1.11626003100521e-08	3.82219394545087e-08
"hsa-miR-10b-3p"	84.8624064995373	3.51665578112729e+25	85.3122575495022	33.838615068322	1.14505668480292e-08	3.90337100997262e-08
"hsa-miR-345-5p"	128.430295252429	4.58533661197113e+38	132.728754788105	33.7784234516527	1.15856563611677e-08	3.93194620752905e-08
"hsa-miR-206"	133.880250015507	2.00433856015662e+40	130.460189599271	33.7467824653906	1.16574036337772e-08	3.93886721898991e-08
"hsa-miR-96-3p"	79.4603036858388	8.31639050705125e+23	79.8078332091147	33.4311366571137	1.24018377045391e-08	4.17202171902696e-08
"hsa-miR-767-3p"	100.099077606801	1.35776590213004e+30	99.2791275880123	33.3526882141154	1.25952454099285e-08	4.21858219625116e-08
"hsa-miR-24-1-5p"	414.327689790582	5.30961047131935e+124	405.074818011392	33.2877879432086	1.2757876718751e-08	4.25447454055741e-08
"hsa-miR-194-3p"	121.248161789669	3.15742917667064e+36	123.377776763544	33.0304857436032	1.34268580871589e-08	4.45818188435101e-08
"hsa-miR-34a-3p"	123.388923374408	1.39240979078276e+37	121.221410965237	32.6930384237141	1.4366294482723e-08	4.73993282390947e-08
"hsa-miR-200c-5p"	106.676242818601	1.29642952499908e+32	105.202969632796	32.6817466369493	1.43990136632452e-08	4.73993282390947e-08
"hsa-miR-31-3p"	125.626921977936	6.56858430542229e+37	125.924303149804	32.4434673382994	1.51098515140883e-08	4.95267355184005e-08
"hsa-miR-590-5p"	130.475713741131	1.892794833045e+39	133.035169154026	32.3661679980052	1.53490628070565e-08	5.00967283957972e-08
"hcmv-miR-US33-5p"	90.0010360609	1.2388293761746e+27	90.8316872543043	32.0668492760627	1.63173484107441e-08	5.30313823349183e-08
"ebv-miR-BART12"	126.963000605655	1.65833215512765e+38	131.208857374942	31.9795891646788	1.66127305949938e-08	5.35895330184826e-08
"hsa-miR-30a-3p"	139.144645297226	7.70392365785564e+41	138.412056931681	31.9748859755457	1.66288251087339e-08	5.35895330184826e-08
"hsa-miR-148b-5p"	85.9995497748823	7.73471108000449e+25	86.4107655399356	31.7658564669429	1.73625818906626e-08	5.56306028206558e-08
"hsa-miR-454-5p"	85.5878544928009	5.81448784339171e+25	86.7827873457481	31.7534668911253	1.7407229044273e-08	5.56306028206558e-08
"hsa-miR-181d-5p"	160.842398514881	2.62051426110051e+48	162.128710473051	31.5423812686143	1.8188564095276e-08	5.78864259795713e-08
"hsa-miR-1307-3p"	106.477716708349	1.12976105322764e+32	107.795479311952	31.3790041803365	1.882106268258e-08	5.96518804856979e-08
"hsa-miR-559"	81.7400859086881	4.03847786333612e+24	78.579099772043	31.3103989661731	1.9094176617064e-08	6.02684504744366e-08
"hsa-miR-122-3p"	104.269791516079	2.44531542828152e+31	103.631429074791	31.2893900630732	1.91787216739015e-08	6.02872111634526e-08
"hsa-miR-134-5p"	103.414333975712	1.35150142610305e+31	104.848290972229	31.235632118018	1.93970245689158e-08	6.07245626300343e-08
"hsa-miR-130b-5p"	139.320889438822	8.70495927503716e+41	135.130124854986	30.978443659876	2.04817886800157e-08	6.38598858437889e-08
"hsa-miR-616-5p&hsa-miR-616-3p"	88.5532785379073	4.54143449426079e+26	90.1304483429112	30.701690749533	2.17278068319926e-08	6.74705580572403e-08
"hsa-miR-542-3p"	129.463226433718	9.38241183235529e+38	132.485347364265	30.673122020638	2.18613251448899e-08	6.76114370408491e-08
"hsa-miR-551a"	150.931227524582	2.72161548519789e+45	149.639192825922	30.5823699253081	2.22917645629969e-08	6.86657968667415e-08
"hsa-miR-942-5p"	104.961866254196	3.95066444065275e+31	104.729830779712	30.5467075295254	2.24635740169926e-08	6.89182450841334e-08
"hsa-miR-519e-3p"	215.519848288899	7.54986169491474e+64	213.018191399014	30.4508362537302	2.29330512697142e-08	7.00782881429116e-08
"hsa-miR-508-3p"	107.381053573253	2.11309047090543e+32	105.410413281855	30.3666626007275	2.33545677952409e-08	7.09454164540272e-08
"hsa-miR-33b-5p"	99.681588485523	1.01659542187921e+30	98.8820782985584	30.3573371593129	2.34018127286426e-08	7.09454164540272e-08
"hsa-miR-135b-3p"	88.0898231578439	3.29366240958473e+26	87.2129902956787	30.2166552609294	2.41280481417724e-08	7.28591060029112e-08
"hsa-miR-147a"	162.664630488408	9.26686872040835e+48	166.81486370968	30.1602014446142	2.44267400314471e-08	7.34718023690977e-08
"hsa-let-7e-3p"	147.389023025955	2.33623734783922e+44	149.514995319152	30.0184255993727	2.51958007358838e-08	7.54889811110269e-08
"hsa-miR-500a-3p&hsa-miR-500a-5p"	167.623075784815	2.88120245851502e+50	165.998038109488	29.756201325034	2.66928227647277e-08	7.96630157997906e-08
"hsa-miR-124-5p"	253.580503847456	2.16440223474508e+76	242.556391910333	29.5738423433093	2.77942699535303e-08	8.26287017610764e-08
"hsa-miR-135b-5p"	123.830161330672	1.8905707240015e+37	122.875144493677	29.4692594510282	2.84495005656009e-08	8.39388596531769e-08
"hsa-miR-485-3p"	763.913784037083	9.14035569075759e+229	711.77846907904	29.4685743969563	2.84538507298905e-08	8.39388596531769e-08
"hsa-miR-183-5p"	147.487780013035	2.50176076844053e+44	138.72769462192	29.39079468609	2.89527713006244e-08	8.50834313700342e-08
"hsa-miR-509-3p"	101.293360523332	3.10699016933418e+30	101.76984101637	29.2372861106927	2.99672769386304e-08	8.77286313432423e-08
"hsa-miR-543"	100.287311432706	1.54699505595859e+30	98.9811919647054	28.9550601635917	3.1941055944675e-08	9.31512924318087e-08
"ebv-miR-BART9-5p"	106.415036184853	1.08172752664229e+32	103.552387968629	28.9260555930554	3.21522447089066e-08	9.34120139838308e-08
"ebv-miR-BART11-5p"	100.502193754181	1.79545675822708e+30	103.297235772041	28.8885325092934	3.24278454551798e-08	9.36358261864802e-08
"hsa-miR-671-3p"	97.8393097680914	2.83509094734201e+29	100.495547045981	28.8823599393727	3.24734416761457e-08	9.36358261864802e-08
"hsa-miR-27a-3p"	1111.2292679728	Inf	1145.39051698783	28.8421700832102	3.27721297846957e-08	9.41431593440509e-08
