""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-379-5p"	-175.477174122578	-6.6664245051665e+52	-111.575494731171	-1.12849051988154	0.297280760242094	0.430215741708841
"hsa-miR-556-5p"	-37.0943388915923	-146726539747.784	-16.0571731088411	-1.12651009443896	0.29806158940425	0.43053340691725
"hsa-miR-148b-3p"	-80.0903004616381	-1.28701260585639e+24	-184.505795793344	-1.1245991623429	0.298816617303776	0.430578683303778
"sv40-miR-S1-3p"	33.1049457638366	9238079168.50657	47.6523612397549	1.12359072184411	0.299215695177201	0.430578683303778
"hsa-miR-23a-5p"	6.75502384552665	108.01020713223	13.491971620476	1.11722212042204	0.301746110214187	0.433406866169066
"hsa-miR-200a-5p"	-12.1513495347002	-4549.04986825766	-6.24186769245688	-1.11231904841547	0.303706158332064	0.435406772786343
"hsa-miR-204-5p"	-133.832336822881	-1.93886590437977e+40	10.4138724974246	-1.10523074923965	0.306558166472869	0.438675585232632
"hsa-miR-500a-3p&hsa-miR-500a-5p"	-9.61467020558161	-783.978459631079	-7.72607747779846	-1.09959664391999	0.308840627350615	0.440483458421341
"hsa-miR-95-3p"	-182.213232276389	-7.10638155850158e+54	-41.1577025049871	-1.09927795805534	0.308970144238176	0.440483458421341
"hsa-miR-568"	-6.77214154812496	-109.299390681872	-10.2089067882454	-1.08116774119041	0.316403116686642	0.4502433961014
"hsa-miR-496"	6.19997451347107	73.5153959915528	5.41230972426422	1.06488195753527	0.323210081064957	0.458359771030918
"hsa-miR-425-3p"	6.47443172583972	88.9197338981986	6.24147416155035	1.06439605747362	0.3234149672696	0.458359771030918
"hsa-miR-663a"	-5.81784374306127	-56.4086202107517	-3.61232308034882	-1.06320355181844	0.323918244884599	0.458359771030918
"hsa-miR-653-5p"	15.7473510015585	55007.8921753793	16.1269039014892	1.06183355662126	0.324497204263088	0.458359771030918
"hsa-miR-936"	-9.25688276468495	-611.785780341666	-9.63216112152034	-1.05142192276611	0.328924285591706	0.463293802431594
"hsa-miR-30c-1-3p"	4.80082331196246	27.8735202467615	8.41790956423202	1.05078110323032	0.329198334191941	0.463293802431594
"hsa-miR-501-3p"	8.30095606948205	315.381903177708	12.3988004591209	1.04781302609282	0.330470018708986	0.46419122433457
"hsa-miR-367-3p"	16.9293111779459	124804.564880322	26.2808927731904	1.0464707323352	0.331046414225567	0.46419122433457
"hsa-miR-572"	10.741374697499	1711.89048721839	13.1705038199245	1.03863618750808	0.334426635278355	0.468075235873172
"hsa-miR-301a-3p"	-67.252427084218	-1.75791484470968e+20	-89.2574894088102	-1.01617702855368	0.344268425174489	0.480972462857619
"hsa-miR-302d-3p"	44.8468173160339	31640054448304.4	85.3961069785661	1.01218658526893	0.346040697492384	0.482569481775743
"hsa-miR-1307-3p"	7.71471695089335	210.068633461735	3.64814740728928	1.0088575136011	0.347524705930939	0.483204814522178
"hsa-miR-181c-3p"	-23.6698321913877	-13345335.0566758	-12.14927629919	-1.00833905629494	0.347756268078542	0.483204814522178
"ebv-miR-BART19-3p"	-17.8331367506336	-233511.932890552	-28.7867072684029	-0.99917642081686	0.351868591251827	0.488034736871883
"hsa-miR-548c-3p"	8.35762365837313	328.016291048795	9.96540231583946	0.996077135433149	0.35326815295178	0.488402204907965
"hsa-miR-590-5p"	-8.07034742594193	-268.79219302754	-15.2520600912396	-0.995770027234077	0.353407071348006	0.488402204907965
"hsa-miR-582-5p"	-62.8603731314509	-8372551955143018496	-33.3192990835881	-0.979830881986954	0.360675504890105	0.497550561601998
"hsa-miR-424-3p"	-8.59613176107014	-386.984443252389	-2.69660778892276	-0.976262309589542	0.362318556189281	0.498919807176264
"hcmv-miR-US25-1-5p"	8.65866381756912	404.126687839205	20.7220310068497	0.969788865371788	0.365313802997198	0.500486804774573
"hsa-miR-1180-3p"	9.1171656112252	555.316176053121	7.78239917302256	0.968817244930156	0.365765009409888	0.500486804774573
"hsa-miR-126-5p"	-104.838984825917	-3.62809915380749e+31	-29.9699620796853	-0.968548461201077	0.365889904293155	0.500486804774573
"hsa-miR-200c-5p"	-8.34598365887498	-325.380426920818	-3.24945440173188	-0.968168275563305	0.366066619919864	0.500486804774573
"hsa-miR-219a-1-3p"	17.085722315032	139096.087531329	25.0318988969901	0.957877701301233	0.370874751114224	0.50615824573774
"hsa-miR-660-5p"	-20.9013962624682	-1958606.65695421	-17.6837816555197	-0.952843031651233	0.373244664327058	0.508057798385087
"hsa-miR-374a-3p"	-15.1437309629258	-36200.7248143892	-9.26416166825597	-0.952108485372759	0.373591392815109	0.508057798385087
"hsa-miR-326"	-11.7528603952418	-3451.14744152867	-5.6569274793787	-0.94902848187978	0.375047922772883	0.509124677041679
"hsa-miR-532-5p"	33.4739706266482	11930790853.4026	53.3564024009862	0.947645206089415	0.375703477451878	0.509124677041679
"hsa-miR-541-3p"	-10.2953117455309	-1256.60172082894	-5.15154621056861	-0.941818675336785	0.378474321988986	0.511974964665877
