""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-127-3p"	-97.6429590271522	-2.47434089220101e+29	-107.074102761646	-1.93837240013036	0.0952347801577014	0.216199059955226
"hsa-miR-340-3p&hsa-miR-340-5p"	-267.650002216921	-3.7211656798509e+80	-345.95006772859	-1.93660982646159	0.0954790325734372	0.216199059955226
"hcmv-miR-UL22A-3p"	21.9708484493483	4110403.09035547	15.7907192179471	1.93605505816871	0.095556038233144	0.216199059955226
"hsa-miR-146a-5p"	-27.1767826445838	-151714385.249949	-15.2421435970806	-1.93308759444678	0.0959689812292772	0.216494731184869
"hsa-miR-199a-5p"	-17.3185138756101	-163452.72182722	-5.21904182999067	-1.92917607287258	0.0965159785724626	0.217090192272958
"hsa-miR-296-5p"	62.9848510314713	9127029051514663936	69.3080411838395	1.92221521029685	0.097496992460492	0.218655535722799
"hsa-miR-498-5p"	-92.6437316914677	-7.73645759408573e+27	-102.34193131342	-1.91995670896619	0.0978173889601959	0.218734511173383
"hsa-miR-379-3p"	-62.2605402904856	-5524464328556904448	-43.8285795991318	-1.91048252409209	0.0991727177400248	0.220639619412067
"hsa-miR-29c-5p"	-100.172898263586	-1.42904903148002e+30	-126.535090252839	-1.90998305027726	0.0992446788750499	0.220639619412067
"hsa-miR-194-3p"	9.49235905498178	720.252551028212	8.58332118250117	1.90353703433365	0.100177987345728	0.22174637139302
"hsa-miR-744-3p"	-24.673726690217	-26762817.8694804	-24.6278751955299	-1.90255643686977	0.100320718218224	0.22174637139302
"hsa-miR-503-5p"	-1707.44288698173	-Inf	-1185.93677897481	-1.89480872750482	0.101455461185216	0.222116244593716
"hsa-miR-144-3p"	-136.14534182337	-9.63455496587956e+40	-113.78315006741	-1.8932028214025	0.101692232213338	0.222116244593716
"hsa-miR-581"	70.2033870392329	1.35933123404008e+21	43.4569248725318	1.89195428894156	0.101876686406091	0.222116244593716
"kshv-miR-K12-4-3p"	8.18831348561253	291.694320428659	8.03059227779762	1.89041110448943	0.102105123871461	0.222116244593716
"hsa-miR-668-3p"	-63.1116060472596	-9965210908571187200	-73.4275848417433	-1.88978060747207	0.102198600393408	0.222116244593716
"hsa-miR-1296-5p"	-26.1474397013626	-74329919.066504	-32.1130477546057	-1.88817327903612	0.10243727924263	0.222116244593716
"hsa-miR-548a-3p"	9.66929869329874	814.233457128678	9.71910062564961	1.88764232764899	0.102516242112045	0.222116244593716
"hsa-miR-548a-5p"	-9.35855949267068	-656.458269396767	-11.8964169362101	-1.88570556949544	0.102804780744158	0.222116244593716
"hsa-miR-145-5p"	-106.998843918829	-1.62129304970697e+32	-86.4110811781489	-1.88102416770623	0.103505498900195	0.223002015888902
"hsa-miR-376b-3p"	-33.6220771510184	-13220678341.2528	-30.0831766523723	-1.87045593604799	0.105104559953213	0.225392855260717
"hsa-miR-298"	-186.900543112757	-1.83092132429933e+56	-216.224075514571	-1.86981098363149	0.105202923315954	0.225392855260717
"hsa-miR-876-3p"	-28.3022686963549	-331002918.435577	-12.2642536579346	-1.8558861607029	0.107348652092842	0.229349348621755
"hsa-miR-204-5p"	-98.695945126916	-5.13381167880852e+29	-34.0286598109329	-1.83935595448727	0.109951196302524	0.233279923682119
"hsa-miR-671-5p"	-44.8816565814227	-32413422196698.8	-37.3539911009559	-1.83719269943579	0.110296288283534	0.233279923682119
"hsa-miR-487a-3p"	-89.7196982567293	-1.01934307582433e+27	-57.0737792120083	-1.83533291781944	0.110593809458477	0.233279923682119
"hsa-let-7i-3p"	-29.7112509966462	-878977501.038927	-27.9159930790734	-1.83476929468265	0.110684129608638	0.233279923682119
"hsa-miR-29b-2-5p"	-31.982639496565	-4243594022.29867	-19.7853112124551	-1.83224050200462	0.111090248609517	0.233279923682119
"hsa-miR-99b-3p"	-31.2540694427922	-2561016572.6236	-33.6597517887521	-1.83096911431143	0.111294976822621	0.233279923682119
"hsa-miR-875-3p"	9.15766517909214	571.125970637053	7.33784107203298	1.83045034990744	0.111378617204385	0.233279923682119
"hsa-miR-129-1-3p"	-1266.5358078428	-Inf	-805.756260971695	-1.82894571779408	0.111621554095616	0.233279923682119
"hsa-miR-186-3p"	-22.673122208043	-6687901.68210278	-29.9019708489066	-1.80999872959643	0.114725017562428	0.238933831762797
"hsa-miR-501-3p"	8.29863733283636	314.875420381157	9.09006779911598	1.80823683305899	0.115017819808934	0.238933831762797
"hsa-miR-599"	-20.4735906763981	-1456011.85996181	-12.620697951598	-1.80570954557235	0.115439081267753	0.238933831762797
"hsa-miR-629-3p"	-8.37702757772576	-332.457837310252	-13.1420200292674	-1.80351730409238	0.115805703256441	0.238933831762797
"hsa-miR-210-3p"	-11.0543837491965	-2126.67483502298	-13.9334949071724	-1.80268259678638	0.115945592073151	0.238933831762797
"hsa-miR-199b-5p"	27.6590751684733	211939193.826682	30.4574119601273	1.79875745868041	0.11660559887292	0.238933831762797
"hsa-miR-659-3p"	-65.179363746797	-41777609490415648768	-80.1579277891192	-1.79599569683325	0.117072158625048	0.238933831762797
"hsa-miR-130b-3p"	-27.7225809146574	-221476887.988815	-35.1220585273483	-1.79562059501214	0.117135665507368	0.238933831762797
"hcmv-miR-UL36-3p"	11.384758880221	2673.95390469672	7.32809238059991	1.79426931992872	0.117364719881271	0.238933831762797
"hsa-miR-126-3p"	-1320.68752430102	-Inf	-891.721099904669	-1.79381367899409	0.117442052900358	0.238933831762797
"hsa-miR-338-3p"	-549.956838936433	-3.57688387155499e+165	-825.140055140685	-1.78809487697516	0.118416859067498	0.240279711388283
"hsa-miR-187-3p"	30.3189239541963	1339385356.44978	18.6296222427569	1.78266871634483	0.119348992763297	0.241532130473479
"hsa-miR-574-5p"	-283.888754400361	-2.87760053923946e+85	-209.932749812646	-1.77813474222753	0.120133279846926	0.242479541164717
"hsa-miR-30c-2-3p"	-410.093273541513	-2.82082637733651e+123	-316.855993993406	-1.75147015868313	0.124846981225966	0.251332374279044
"hsa-miR-645"	8.94794082566088	493.854013915493	11.6093720892705	1.74762743690964	0.125540755676347	0.252067433517691
"hsa-miR-483-5p"	-60.0194231012916	-1168548321518196480	-63.2609522976176	-1.74280979484088	0.126415764866933	0.253161597005059
"hsa-miR-501-5p"	9.23948953519671	604.454332402873	9.42433672067109	1.74044643529414	0.126847144985371	0.253363958864009
"kshv-miR-K12-11-3p"	6.74823647225696	107.503250519009	9.03542184049561	1.73831696005614	0.127237041109834	0.253482624756474
"hsa-miR-208b-3p"	-23.1377961913634	-9229340.8901762	-24.0781692336607	-1.73142207787155	0.128507340388164	0.255132458167499
"hsa-miR-548b-3p"	8.21278213301152	296.683756936525	9.24630635122349	1.72998659240129	0.128773332143442	0.255132458167499
"hsa-miR-554"	-13.2449016692934	-9707.61830853411	-18.3101046012523	-1.72842604257967	0.129063094874824	0.255132458167499
"hsa-miR-222-5p"	-15.7331217574186	-54468.0182640276	-10.7834728270106	-1.72368792449573	0.129946689386922	0.255572036421218
"hsa-miR-194-5p"	7.82664316091489	227.014896854287	6.80219446819081	1.72366016612039	0.129951882926043	0.255572036421218
"hsa-miR-874-3p"	-35.0268795007186	-35005910994.591	-50.0737278431573	-1.72163144071285	0.130331990467736	0.255664032452055
"hsa-miR-518f-3p"	8.76380314146997	434.677961484964	8.05296379824715	1.71929002367394	0.130772003746393	0.255872772636437
"hsa-miR-665"	-1713.45050541011	-Inf	-2160.74384496326	-1.71550282850826	0.131486717621863	0.256012084134472
"hsa-miR-339-3p"	-30.2979268572707	-1320033006.19944	-32.8755280032343	-1.7143351392389	0.131707832430557	0.256012084134472
"hsa-miR-486-5p"	-52.2916216121237	-5512474927373665	-59.5817037779949	-1.71361405623938	0.131844554410843	0.256012084134472
"hsa-miR-181a-3p"	-39.053350951907	-570466397104.189	-55.9653296233752	-1.70584082530969	0.133327020768064	0.257335658191255
"hsa-miR-769-3p"	7.52042563501942	183.600430971773	6.32983374805155	1.70508618193395	0.133471784356781	0.257335658191255
"hsa-miR-630"	-67.36231128599	-1.897039065421e+20	-55.8012183712722	-1.7047687903218	0.133532714419973	0.257335658191255
"hsa-miR-765"	-719.030277790097	-2.81631614874928e+216	-489.878761142365	-1.70242387054301	0.13398369248422	0.257557624399491
"hsa-miR-181b-5p"	-105.98990638449	-8.05640071532874e+31	-153.181456949442	-1.69741725282394	0.134951425593071	0.258769358574713
"hsa-miR-504-5p"	-39.4123794272077	-731658475953.117	-23.7745243745587	-1.6837279489718	0.137631461548641	0.262477859225351
"hsa-miR-146b-5p"	-217.621241062137	-3.23982276958662e+65	-138.705286634731	-1.68320426929637	0.137734981920741	0.262477859225351
"hsa-miR-628-3p"	-846.221286643216	-5.47003681121624e+254	-722.668524587637	-1.68230916768399	0.137912095525185	0.262477859225351
"hsa-miR-572"	14.5140748674955	23397.6313728634	12.1609212801151	1.67665496307967	0.139035891097851	0.263450385976911
"hsa-miR-657"	-12.0131822108527	-4133.59752824216	-11.870889746568	-1.67628338200351	0.139110047354171	0.263450385976911
"hsa-let-7d-3p"	-17.5222717735525	-188247.577460387	-26.5062027040236	-1.67064826682795	0.140239245627408	0.264934732503009
"hsa-miR-181a-5p"	-395.657209471941	-1.27258866829012e+119	-731.068353261482	-1.66723224936976	0.140927985267594	0.265581731450233
"hsa-miR-93-5p"	-55.7601933574475	-61022607989079616	-110.577710883377	-1.65939393276499	0.142520460006029	0.266906272243102
"hsa-miR-582-5p"	-61.4915420614937	-3241892727241067520	-29.5738780961873	-1.65838252820699	0.142727176528132	0.266906272243102
"hsa-miR-138-5p"	-544.103952019304	-6.18885513526265e+163	-900.390101355483	-1.65799311847901	0.142806841734105	0.266906272243102
"ebv-miR-BART19-5p"	-17.7536206223546	-220989.856026979	-22.4875457215367	-1.65621211135699	0.143171734499537	0.266906272243102
"hsa-miR-557"	-54.1663297984339	-20215757734283140	-82.5317973078174	-1.65524242044642	0.143370774659919	0.266906272243102
"hsa-miR-154-3p"	-54.5856065558353	-27033663573679704	-33.5469670204327	-1.64810587861706	0.144843682602395	0.268995410547305
"hsa-miR-520g-3p"	-14.998648992484	-32737.3288662322	-11.4567996696979	-1.62955819714005	0.148738675240436	0.275561748573465
"hsa-miR-889-3p"	-35.7002686519142	-55827954707.5496	-20.0235079123994	-1.62714548880049	0.149252520413354	0.275847429294079
"hsa-miR-301a-3p"	-100.528615094284	-1.82864147609784e+30	-90.6506620828091	-1.62544605062288	0.149615457443664	0.275853499661755
"hsa-miR-182-5p"	-16.44352059224	-89123.643463115	-14.2732637635424	-1.62213407446457	0.150325154591778	0.276497346695189
"hsa-miR-26a-2-3p"	149.683817300792	1.14635432286562e+45	81.5790403736723	1.61324646704687	0.152245245818393	0.279359099384468
"hsa-miR-19a-5p"	8.87990375326826	471.10464719621	8.40075801111069	1.60621856381073	0.153779804927642	0.280936880312308
"hsa-miR-34a-3p"	-17.3251386682705	-164205.015519835	-12.5307360504894	-1.60595486083968	0.153837665881577	0.280936880312308
"hsa-miR-708-3p"	32.5576303783339	6321546423.61484	46.0353985626286	1.60064611937354	0.155006834021138	0.282292285547597
"hsa-miR-143-3p"	-535.72254336205	-1.85590142563742e+161	-323.390605534223	-1.59924873534802	0.155315964147439	0.282292285547597
"hsa-miR-661"	9.83373675499071	912.535424516002	10.1442258258649	1.59733497806949	0.155740261245973	0.2823942798479
"hsa-miR-191-3p"	8.72800553208876	424.025004545984	11.0982249611882	1.5933438464871	0.156628615500309	0.283335254926267
"hsa-miR-892b"	7.12760125253772	139.836895648663	6.61608889010995	1.59099541445839	0.15715354204488	0.283501026666018
"hsa-miR-646"	7.66469987811148	202.910523380965	5.82574577302687	1.58884560765268	0.157635509700189	0.283501026666018
"hsa-miR-526b-5p"	-86.6008090495907	-1.173386730774e+26	-96.4091218833814	-1.58647075710976	0.158169532121051	0.283501026666018
"hsa-miR-939-5p"	-467.419313053323	-5.09605118825585e+140	-486.783957889204	-1.58634104868887	0.158198747605027	0.283501026666018
"hsa-miR-636"	-20.1402115065971	-1155600.66343539	-15.0474653923922	-1.58403963488481	0.158717954186537	0.283768463545627
"hsa-miR-922"	-67.8423691471629	-2.6459893400529e+20	-2.71830386107259	-1.57744684345971	0.160214107738198	0.284806078222764
"hsa-miR-455-5p"	22.0364637545631	4301665.02566764	33.2467793581434	1.57595149193273	0.160555280694868	0.284806078222764
"kshv-miR-K12-8-3p"	-44.4135005865338	-23431273265432.2	-46.3872935014085	-1.5753376512982	0.160695527465042	0.284806078222764
"hsa-miR-16-2-3p"	6.78609775321876	110.36185133749	7.21894140749981	1.57409594064055	0.160979574737895	0.284806078222764
"hsa-miR-10b-5p"	21.923899979587	3978794.56284836	32.2952234980691	1.57333035518496	0.161154938655384	0.284806078222764
"hsa-miR-766-3p"	-63.0541382504826	-9576062328572182528	-68.6427944161982	-1.56789943587837	0.162404043243923	0.28635379578871
"hsa-miR-139-3p"	-7.22836430820814	-149.952764368665	-7.23777471212216	-1.56529448378357	0.163006364545457	0.286447439655628
"kshv-miR-K12-9-3p"	9.15551703024851	570.27620639575	7.25025326956125	1.56444133084772	0.163204082307053	0.286447439655628
"sv40-miR-S1-5p"	-309.552285780856	-1.52940760849674e+93	-277.346711487956	-1.55320326111375	0.165829344313487	0.289724355267097
"ebv-miR-BART9-5p"	-6.69722126926916	-103.768249286487	-2.45848184035805	-1.55263540825602	0.165963030056434	0.289724355267097
"hsa-miR-553"	-22.3742285880619	-5436431.68318946	-16.5118241517352	-1.55092399554979	0.166366540035635	0.289724355267097
"hsa-miR-34c-3p"	-11.8152252948834	-3603.60531910381	-16.7788306732216	-1.54912062145177	0.166792714626012	0.289724355267097
"hsv1-miR-H1-5p"	-27.1749764610632	-151524565.118903	-24.1166272021698	-1.54491962843585	0.167789415486113	0.289724355267097
"hsa-miR-148b-5p"	-9.14064322888565	-564.427014313606	-9.41932188876725	-1.54407954525595	0.167989387801848	0.289724355267097
"hsa-miR-499a-5p"	-66.0370320966285	-75705509342796300288	-39.3640189321786	-1.54375225055204	0.168067356220336	0.289724355267097
"hsa-miR-454-5p"	11.5422118494151	2982.30449421461	9.22685462093268	1.54199792603756	0.16848584317154	0.289724355267097
"hsa-miR-520f-3p"	16.4951759690715	92372.5112248504	19.8156906487976	1.54182416365691	0.168527345837867	0.289724355267097
"hsa-miR-147b-3p"	-83.9175723343798	-1.82686491800906e+25	-42.94354491518	-1.54012805264748	0.168932953539788	0.289724355267097
"hsa-miR-184"	-70.7125542173024	-1.93463878191074e+21	-79.215937960229	-1.53765233704833	0.169526614181126	0.289724355267097
"hsa-miR-509-3p"	13.0899441486711	8718.98298846884	10.8531555099604	1.53733038463476	0.169603957646579	0.289724355267097
"hsa-miR-101-5p"	167.685690824901	3.00900411684706e+50	83.5324910888979	1.53279364202033	0.170697298757504	0.290108793762974
"hsa-let-7f-2-3p"	10.0769147859541	1080.07425526189	12.1949685315208	1.53233842307553	0.170807363249127	0.290108793762974
"hsa-miR-181c-5p"	-104.487176285096	-2.84298274645368e+31	-73.2114854391156	-1.53169219910772	0.17096372200895	0.290108793762974
"hsa-miR-551a"	-10.3893093790945	-1341.2006565072	-6.46203035698782	-1.52469624647048	0.172664909239493	0.292348753613004
"hsa-miR-140-5p"	-42.1480953043933	-4873499734337.75	-55.1842360534454	-1.51217802640302	0.175747859642742	0.296913234242254
"hsa-miR-624-5p&hsa-miR-624-3p"	-16.4518078407412	-89637.0681036255	-17.6681411579921	-1.50555101622265	0.177400331398664	0.299046272929176
"hsa-miR-611"	101.553026980598	3.71969449200777e+30	53.045551544321	1.50216490576724	0.178250160721129	0.299819897528741
"hsa-miR-30b-3p"	-407.11125614364	-3.57025858131187e+122	-334.794982330558	-1.50016337118969	0.178754248516176	0.300009865671568
"hsa-miR-190b-5p"	-9.29210450710392	-626.905643559448	-8.33232534697975	-1.49064110381788	0.181170356310366	0.303401011550329
"hsa-miR-345-5p"	-18.2445801839691	-310574.570765823	-27.6867081357942	-1.48836558041619	0.181752133376065	0.30371217058702
"hsa-miR-654-3p"	-26.3182259369341	-83671092.5075487	-14.8873408048566	-1.48274146294592	0.183197363627705	0.305461691092282
"kshv-miR-K12-9-5p"	-16.3699983238115	-84695.5367054888	-14.6434730299933	-1.4687098455782	0.18684886863419	0.310874364951028
"hsa-miR-195-3p"	-49.2134873522486	-652733472726647	-27.3229045007314	-1.45855483721902	0.189532713484122	0.31465712390113
"hcmv-miR-US33-3p"	-9.7155561247505	-840.763439346795	-9.53128567321125	-1.45500450293806	0.190479248719001	0.315357602531898
"hsa-miR-142-5p"	-26.9785766242913	-132239379.950692	-47.9689261969792	-1.45389113626123	0.190776959028423	0.315357602531898
"hsa-miR-515-5p"	-23.8906813279385	-15552911.3495527	-18.7640079275078	-1.45230066670671	0.19120297657534	0.315382114050078
"hsa-miR-32-3p"	-1104.36519837505	-Inf	-774.677333959172	-1.44263089482302	0.193811681311239	0.318064097416138
"hsa-miR-330-5p"	-13.3757774846118	-10629.436411489	-21.7860245132929	-1.44231135454425	0.193898433673773	0.318064097416138
"hsa-miR-604"	7.55916619189766	188.597428097926	7.95996860637595	1.44160715156448	0.194089742499519	0.318064097416138
"hsa-miR-10a-3p"	57.2275840375588	168740516723687072	23.2199602817876	1.44014430778404	0.194487694508695	0.318064097416138
"hsa-miR-196a-3p"	-61.1309033374253	-2524849910377788416	-108.24588947309	-1.43800084257041	0.195072134384537	0.318341121431788
"hsa-miR-642a-5p"	-384.499335091634	-5.56971759526717e+115	-947.082934692501	-1.43395770945956	0.196178858841588	0.319467483506365
"hsa-miR-942-5p"	9.76076873033418	867.52933388746	9.81279047274108	1.42531867765711	0.198562616325109	0.322664251528303
"hsa-miR-513a-3p"	-22.1868900146769	-4774406.63410692	-17.6760025137893	-1.41908953662402	0.200297567068046	0.324795420594484
"hsa-miR-758-3p"	-22.9274670432407	-7977288.60917281	-13.5118883453076	-1.41590696730859	0.201189232896453	0.325553041416834
"hsa-miR-514a-3p"	-35.3526705626571	-43874710734.7427	-59.9533780508023	-1.4135334522218	0.201856544548387	0.325945199302342
"hsa-miR-625-3p"	-113.919022301773	-1.96355372952896e+34	-72.1899934302007	-1.41083305982103	0.20261817359225	0.326399472712015
"hsa-miR-802"	-15.7496498112866	-55095.6123610724	-13.1162053003381	-1.40807034863798	0.203400046785747	0.326399472712015
"kshv-miR-K12-4-5p"	284.712532107789	5.09345303333209e+85	129.553123743246	1.40801924696266	0.203414534493277	0.326399472712015
"hsa-miR-92a-1-5p"	7.40702039693774	169.720896828864	8.36280442703857	1.4058605210918	0.204027395104885	0.326699398842269
"hsa-miR-369-3p"	-36.5490204010315	-100542910473.247	-34.4027709899345	-1.4029395271182	0.204859297263128	0.327348085418373
"hsa-miR-92a-3p"	47.3403664394142	178184656426940	10.9206800801308	1.39767667079072	0.206365833374074	0.329069842407307
"ebv-miR-BART15"	215.215741412282	6.11496117772275e+64	100.434602628567	1.395785200041	0.206909698954042	0.329252570742221
"hsa-miR-155-5p"	36.4989617304592	97114100389.3292	11.3413908683168	1.38751685599988	0.209302210311182	0.332215707984072
"hsa-miR-488-5p&hsa-miR-488-3p"	-165.127400779053	-5.10858637236171e+49	-208.742119752305	-1.38636289688532	0.209638073877824	0.332215707984072
"hsa-miR-521"	-15.3939441503998	-43056.5215224123	-14.0141503890839	-1.38138127681719	0.211093512186117	0.332881643622154
"hsa-miR-92b-5p"	-9.00193044583241	-512.685557103906	-8.30558728507108	-1.37900363063063	0.211791337624706	0.332881643622154
"hsa-miR-182-3p"	80.2077515897957	1.39617260837187e+24	35.2305483712209	1.37747141828214	0.212242120562375	0.332881643622154
"hsa-miR-490-5p"	6.84613135397089	115.051130862679	6.43121830041623	1.37684500149417	0.212426660623476	0.332881643622154
"hsa-miR-337-5p"	-24.2190210239523	-19527731.445363	-13.6061604177939	-1.37486845219223	0.213009880862593	0.332881643622154
"hsa-miR-198"	-35.9059124476051	-64380844392.5438	-30.4145297655239	-1.37405343007269	0.213250783748911	0.332881643622154
"hsa-miR-193b-5p"	-34.3297171141178	-21591091307.0431	-27.1204917649135	-1.37335354625641	0.213457847534723	0.332881643622154
"hsa-miR-134-5p"	-8.30287917668408	-315.802586421088	-14.2436992028986	-1.37310867080277	0.213530337238722	0.332881643622154
"hsa-miR-605-5p"	-23.6419367728046	-13089773.2721665	-43.4960562336313	-1.36581578331651	0.215699276614166	0.335580821831775
"ebv-miR-BART16"	-62.642374547104	-7198362913273742336	-49.1088530321527	-1.36364546581737	0.216348503710331	0.335909518918672
"hsa-miR-492"	-10.3501946189529	-1305.32615844696	-11.7514774940203	-1.36108454949005	0.217116802238376	0.336421388518857
"hsa-miR-422a"	-120.966703503427	-2.5978031024363e+36	-61.0337785146662	-1.35305708558435	0.219540799070532	0.339491517917536
"hsa-miR-638"	-80.2340040144791	-1.42181103506081e+24	-63.294013317492	-1.3494438409512	0.220639655633656	0.340504257285743
"hsa-miR-513a-5p"	-51.5462290512359	-3288221826670546	-100.864700485866	-1.34672572789521	0.221469485324145	0.341098584826545
"hcmv-miR-US25-2-5p"	453.446540061202	3.16964036172859e+136	210.234092568143	1.34431976067444	0.222206315552695	0.341547583224283
"hsa-miR-375-3p"	7.96204703466047	249.353222013908	9.60653559338501	1.32595661738352	0.22790156179395	0.349600995791919
"hsa-miR-34b-5p"	12.0315385074499	4186.52785117248	5.67903513789479	1.31791572310462	0.230435516286895	0.352285803382824
"hsa-miR-505-5p"	-47.9751992255753	-276677609591483	-35.2149947400576	-1.31748997500936	0.230570369358771	0.352285803382824
"hsa-miR-185-3p"	471.30352148841	7.52483584293385e+141	-475.557035211821	1.31078913309012	0.232701937297033	0.354498496788604
"hsa-miR-556-5p"	-36.7172219646274	-112975733270.168	-11.3710521177511	-1.31003486334776	0.232942949649878	0.354498496788604
"hsa-miR-21-5p"	-114.159635900443	-2.31992903383043e+34	-184.156871284642	-1.30369911963621	0.234976037556663	0.356884397635566
"hsa-miR-30e-5p"	-232.823373845746	-1.22129117596191e+70	-201.209335745217	-1.29720754588012	0.237075168471128	0.35936097671414
"hsa-miR-299-3p"	-18.0921158919244	-279427.772356098	-20.1174026428401	-1.29380921700455	0.2381805594303	0.360045835595349
"hsa-miR-331-5p"	-41.0368509625016	-2255916741943.98	-25.4873869943695	-1.29293445968093	0.23846582070722	0.360045835595349
"hsa-miR-105-3p"	7.77621225642114	219.216450678582	10.176622438838	1.2913177640762	0.238993812575299	0.36013409478439
"ebv-miR-BART10-3p"	-13.9025596239972	-15313.958411323	-16.3358019069162	-1.28951915265783	0.239582409691916	0.360313153399411
"hsa-miR-432-3p"	36.4611469899023	94601695533.666	17.0515173508263	1.28237353156635	0.241933273480189	0.3631366355368
"hsa-miR-412-3p"	33.374045181789	11132396762.9856	18.8202111085063	1.27863839791805	0.243170051429687	0.364219846212843
"hsa-miR-562"	10.1083509004199	1103.86719667744	12.4348867163791	1.27732973746567	0.243604668979385	0.364219846212843
"hsa-miR-568"	-15.442027874727	-44515.7386652157	-16.2734819581395	-1.27454721553797	0.244531004117445	0.36489354116358
"hsa-miR-660-5p"	-9.09389650699082	-546.431372930941	-7.43842924821477	-1.27112020359999	0.2456760836957	0.365890400377868
"hsa-miR-555"	-10.748372114928	-1720.21373577283	-11.1507304872407	-1.26303072805677	0.248397435105019	0.368421316513585
"hsa-miR-500a-3p&hsa-miR-500a-5p"	-11.2158949248396	-2378.59663741371	-6.17173550292292	-1.26114996742116	0.249033847251567	0.368421316513585
"hsa-miR-512-3p"	5.34000725014003	40.5044145579943	5.71988660433795	1.26082599240956	0.249143615715311	0.368421316513585
"hsa-miR-597-5p"	-19.8521939977214	-946467.864805383	-22.3472577870334	-1.26037401574312	0.249296823038527	0.368421316513585
"hsa-miR-369-5p"	-48.1325777037512	-308567127389139	-32.9316273294071	-1.25630701671064	0.250679073978587	0.369751634118417
"hsa-miR-564"	-15.9911374350484	-65134.6423394015	-16.7747560615679	-1.25377083535972	0.251544380012813	0.370315814721358
"ebv-miR-BART3-3p"	-10.4022140073623	-1353.25125190198	-9.40393230102545	-1.24754070156343	0.253680910292831	0.372745705353642
"hsa-miR-425-3p"	5.29327555143584	39.213419578722	5.69875504197443	1.24404755726634	0.254885631303264	0.373799769043218
"hsa-miR-519a-3p"	22.9134109534115	7899943.76745752	21.7695218934778	1.24208582908771	0.255564343072444	0.37407986858123
"hsa-miR-361-3p"	11.4848905928451	2866.13449044023	17.5869256213453	1.23341682874443	0.258582168301406	0.376463411688463
"hsa-miR-877-5p"	-24.7510718889917	-28236773.0612574	-27.076606179565	-1.23260111033615	0.258867695251859	0.376463411688463
"hsa-let-7e-3p"	7.28610244727972	156.075734748991	6.2003766979874	1.23183086769632	0.259137551369178	0.376463411688463
"ebv-miR-BART14-3p"	7.38680972500964	167.359858304157	8.22653713114922	1.23077742642871	0.259507015557486	0.376463411688463
"hsa-miR-524-5p"	-47.1786048468885	-159285121999624	-16.9526592625375	-1.23037901471448	0.259646864124116	0.376463411688463
"hsa-miR-200c-5p"	-6.29277679279489	-78.3997306543206	-3.09862257952018	-1.21941580558665	0.263520406508903	0.381358776966657
"hsa-miR-31-5p"	-32.3632273604771	-5524617210.23809	-41.9361543649143	-1.21642040197411	0.264587262996868	0.382181602106587
"hsa-miR-1180-3p"	5.69615757415318	51.845884718584	6.42564560016363	1.21441524697616	0.265303476759145	0.382495802019294
"hsa-miR-541-5p"	5.91012175473969	60.1345307264058	3.5211676349275	1.21251763120806	0.265982794326022	0.382755728420373
"hsa-miR-92a-2-5p"	29.3726040158385	695080107.364751	9.71840903383612	1.20711558459668	0.267924728599586	0.38482821504847
"hcmv-miR-UL70-5p"	9.08134899202929	541.699516176607	10.6756111259847	1.20569220187318	0.2684384030985	0.384838796745216
"hcmv-miR-UL36-5p"	4.36624600553533	20.623910536811	5.61503731099644	1.20431670933586	0.26893558677371	0.384838796745216
"hsa-miR-136-5p"	-150.349757464182	-1.81880792356277e+45	-206.701661844021	-1.20054185635636	0.270304044565431	0.386076726595317
"hsa-miR-569"	5.06229654441589	33.4120487824434	5.01478021464466	1.18841142493623	0.274741439301862	0.391685286142246
"hsa-miR-596"	6.8801798865701	117.798706433973	3.21161332724098	1.18635746567526	0.275498834369567	0.392036374696582
"hsa-miR-330-3p"	-20.0746750643966	-1104280.35855193	-47.9519215245847	-1.18245082301196	0.276944250912436	0.393363408240441
"hsa-miR-221-5p"	-26.9470358788231	-129379686.289307	-5.3459314057522	-1.1807819655553	0.277563650019127	0.393514453908818
"hsa-miR-455-3p"	-15.2544767660922	-39089.0463151963	-9.30593713692518	-1.17520751070554	0.279641051835766	0.395728204350614
"hsa-miR-10b-3p"	7.88374013851159	236.179533097034	7.42033622770652	1.16343774412349	0.284070018054282	0.40125543986673
"ebv-miR-BART7-3p"	28.8120602371329	471296666.788741	11.6588672621676	1.15752029707084	0.286318787944562	0.403688438149778
"ebv-miR-BART20-3p"	-7.9807168453886	-252.601053423003	-10.00797634339	-1.15595448921018	0.286916307189368	0.403788637824303
"hsa-miR-33a-3p"	-12.833399672836	-7298.5779020836	-9.30745723547121	-1.14826023853555	0.289867558727632	0.407194903926912
"hsa-miR-648"	-16.1639882295613	-73425.228488512	-32.2333560783818	-1.14506791812975	0.291099400772508	0.408177770370226
"hsa-miR-532-3p"	-13.2245141802791	-9571.39956064169	-21.1790368773649	-1.14069610641975	0.292793418942174	0.40980392760702
"kshv-miR-K12-7-3p"	22.8120811821844	7364117.33007814	31.5569674729272	1.13348475238152	0.295605543304648	0.412819366165345
"hsa-miR-631"	-7.47897451418209	-178.400335006809	-14.0028752131288	-1.13241571031632	0.296024317328474	0.412819366165345
"kshv-miR-K12-2"	5.8993897710209	59.6888590142764	3.67870869003177	1.11401708478966	0.303308493561956	0.422209826791325
