22093	1978
22094	1828
22095	1845
22096	1854
22097	1822
22098	1832
22099	1834
22100	1878
22101	1890
22102	1846
22103	1938
22104	1840
22105	1907
22106	1886
22107	1828
22108	1883
22109	1875
22110	1847
22111	1847
22112	1865
22113	1888
22114	1984
22115	1864
22116	1891
22117	1863
22118	1872
22119	1872
22120	1909
22121	1830
22122	1861
22123	1861
22124	1849
22125	1842
22126	1842
22127	1832
22128	1834
22129	1835
22130	1835
22131	1896
22132	1828
22133	1828
22134	1838
22135	1869
22136	1869
22137	1843
22138	1843
22139	1843
22140	1898
22141	1876
22142	1876
22143	1822
22144	1830
22145	1826
22146	1840
22147	1892
22148	1867
22149	1865
22150	1865
22151	1860
22152	1860
22153	2006
22154	1855
22155	1846
22156	1980
22157	1855
22158	1826
22159	1864
22160	2096
22161	2058
22162	2057
22163	2055
22165	2046
22166	2045
22167	2186
22168	2029
22169	1993
22170	1993
22171	2028
22172	2028
22173	1959
22174	1959
22175	1882
22176	1882
22177	1882
22178	1892
22179	1892
22180	1892
22181	1983
22182	1912
22183	1839
22184	1988
22185	1889
22186	1889
22187	2313
22188	2107
22189	1935
22190	1912
22191	1839
22192	1989
22193	1947
22194	1947
22195	1839
22196	1839
22197	1958
22198	1935
22199	1912
22200	1839
22201	1989
22202	1947
22203	1947
22204	1839
22205	1839
22206	1958
22207	2084
22208	2011
22209	2020
22210	2023
22211	2010
22212	2015
22213	1839
22214	1964
22215	1878
22216	1849
22217	1877
22218	2019
22219	1986
22220	1918
22221	2013
22222	2016
22223	2016
22224	2084
22225	2187
22226	1850
22227	1850
22228	1850
22229	1828
22230	1968
22231	2009
22232	2008
22233	1823
22234	1823
22235	1823
22236	1823
22237	1823
22238	1823
22239	1823
22240	1823
22241	1823
22242	1843
22243	1843
22244	1835
22245	1835
22246	1835
22247	1854
22248	1854
22249	1827
22250	1827
22251	1822
22252	1822
22253	1832
22254	1832
22255	1832
22256	1881
22257	1874
22258	1848
22259	1848
22260	1862
22261	1862
22262	1834
22263	1864
22264	1864
22265	1857
22266	1857
22267	1878
22268	1830
22269	1830
22270	1830
22271	1830
22272	1826
22273	1826
22274	1826
22275	1826
22276	1826
22277	1826
22278	1885
22279	1890
22280	1891
22281	1860
22282	1860
22283	1860
22284	1834
22285	1834
22286	1822
22287	1893
22288	1823
22289	1846
22290	1846
22291	1846
22292	1867
22293	1845
22294	1845
22295	1822
22296	1845
22297	1916
22298	1842
22299	1842
22300	1842
22301	1838
22302	1838
22303	1838
22304	1936
22305	1901
22306	1869
22307	1869
22308	1894
22309	1855
22310	1855
22311	1886
22312	1850
22313	1933
22314	1849
22315	1920
22316	1927
22317	1896
22318	1896
22319	1938
22320	1840
22321	1905
22322	1915
22323	1914
22324	1900
22325	1924
22326	2017
22327	1877
22328	1871
22329	1839
22330	1828
22331	1828
22332	1828
22333	1828
22334	1887
22335	1880
22336	2022
22337	1930
22338	1899
22339	1897
22340	2014
22341	1884
22342	1903
22343	1876
22344	1876
22345	1827
22346	1852
22347	1861
22348	1840
22349	1840
22350	1840
22351	1929
22352	1863
22353	1879
22354	1859
22355	1998
22356	1907
22357	1863
22358	1886
22359	1828
22360	1883
22361	1875
22362	1898
22363	1847
22364	1847
22365	1865
22366	1865
22367	1872
22368	1872
22369	1888
22370	1889
22371	1889
22372	1889
22373	1980
22374	2024
22375	2025
22376	2006
22377	1839
22378	1984
22379	1884
22380	1844
22381	1858
22382	1858
22383	1858
22384	1858
22385	1858
22386	1858
22387	1833
22388	1833
22389	1833
22390	1833
22391	1833
22392	1833
22393	1833
22394	1851
22395	1851
22396	1856
22397	1856
22398	1922
22399	1922
22401	1904
22402	1904
22403	1921
22404	1921
22405	1837
22406	1837
22407	1837
22408	1837
22409	1837
22410	1837
22411	1868
22412	1868
22413	1941
22414	1941
22415	1928
22416	1928
22417	1928
22418	1836
22419	1836
22420	1836
22421	1836
22422	1836
22423	1836
22424	1904
22425	1921
22426	1837
22427	1837
22428	1837
22429	1837
22430	1837
22431	1837
22432	1837
22433	1837
22434	1837
22435	1837
22436	1837
22437	1837
22438	1837
22439	1837
22440	1837
22441	1868
22442	1868
22443	1868
22444	1941
22445	1941
22446	1928
22447	1928
22448	1836
22449	1836
22450	1836
22451	1836
22452	1836
22453	1836
22454	1836
22455	1836
22456	1836
22457	1836
22458	1836
22459	2147
22460	2148
22462	2141
22467	2109
22469	2018
22470	2018
22471	2018
22474	1923
22475	1829
22476	1829
22477	2112
22478	1831
22479	1831
22480	1866
22481	1946
22482	1856
22483	1829
22484	1829
22485	1831
22486	1831
22487	1831
22488	1831
22489	1831
22490	1831
22491	1831
22492	1831
22493	1853
22494	1853
22495	1990
22496	1866
22497	1866
22498	1866
22499	1825
22500	1825
22501	1825
22502	1844
22503	1844
22504	1844
22505	1844
22506	1844
22507	1844
22508	1902
22510	1858
22511	1858
22512	1833
22513	1833
22514	1833
22515	1833
22516	1833
22517	1833
22518	1833
22519	1833
22520	1833
22521	1833
22522	1833
22523	1833
22525	2139
22526	1851
22527	1851
22528	1851
22529	1851
22530	1851
22531	1925
22532	1856
22533	1856
22534	1856
22535	1825
22536	1825
22537	1825
22538	2108
22539	2108
22540	1925
22541	1904
22542	1923
22543	1852
22544	1852
22545	1852
22546	1856
22547	1851
22548	1844
22549	1825
22550	1825
22551	1866
22552	1839
22553	1839
22554	1912
22555	1947
22556	2012
22557	1988
22558	1830
22559	1830
22560	1823
22561	1849
22562	1891
22563	1823
22564	1823
22565	1846
22566	1823
22567	1838
22568	1978
22569	1872
22570	1872
22571	1834
22572	1832
22573	1822
22574	1832
22575	1822
22576	1822
22577	1827
22578	1827
22579	1864
22580	1871
22581	1877
22582	1852
22583	1896
22584	1869
22585	1899
22586	1890
22587	1850
22588	1859
22589	1842
22590	1826
22591	1826
22592	1875
22593	1898
22594	1876
22595	1884
22596	1826
22597	1826
22598	1850
22599	1859
22600	1888
22601	1822
22602	1822
22603	1892
22604	1847
22605	1845
22606	1929
22607	1845
22608	1854
22609	1869
22610	1828
22611	1828
22612	1861
22613	1927
22614	1827
22615	1827
22616	1897
22617	1863
22618	1843
22619	1880
22620	1896
22621	1906
22622	1823
22623	1849
22624	1823
22625	1823
22626	1823
22627	1924
22628	1845
22629	1847
22630	1879
22631	1855
22632	1855
22633	1855
22634	1828
22635	1828
22636	1936
22637	1861
22638	1865
22639	1859
22640	1850
22641	1840
22642	1840
22643	1860
22644	1842
22645	1842
22646	1859
22647	1850
22648	1826
22649	1826
22650	1846
22651	1823
22652	1860
22653	1860
22654	1823
22655	1823
22656	1849
22657	1830
22658	1830
22659	1879
22660	1852
22661	1843
22662	1867
22663	1863
22664	1843
22665	1848
22666	1857
22667	1862
22668	1885
22669	1916
22670	1887
22671	1843
22672	1916
22673	1905
22674	1852
22675	1835
22676	1847
22677	1974
22678	1823
22679	1859
22680	1870
22681	1870
22682	1870
22683	1870
22684	1870
22685	1961
22686	2122
22687	1972
22688	2126
22689	1940
22690	1940
22691	1940
22692	1843
22693	1840
22694	1835
22695	1835
22696	1835
22697	1854
22698	2071
22699	2001
22700	1870
22701	1870
22702	1870
22703	2002
22704	1885
22705	1885
22706	1891
22707	1860
22708	1835
22709	1973
22710	1834
22711	1834
22712	1846
22713	1842
22714	1838
22715	1850
22716	1880
22717	1907
22718	1865
22719	1943
22720	1943
22721	2083
22722	2007
22723	1945
22724	1945
22725	1977
22726	1976
22727	2004
22728	2059
22729	1908
22730	1908
22731	1971
22732	1996
22733	2047
22734	1830
22735	2044
22736	2043
22737	2042
22738	2041
22739	2125
22740	1979
22741	2130
22742	2111
22743	1992
22744	1961
22745	2065
22746	1962
22747	2073
22748	1965
22749	2078
22750	1843
22751	1843
22752	1843
22753	1854
22754	1854
22755	1860
22756	1828
22757	1828
22758	1937
22759	1887
22760	1899
22761	1884
22762	1852
22763	1861
22764	1861
22765	1861
22766	1929
22767	1863
22768	1879
22769	1907
22770	1828
22771	1883
22772	1875
22773	1898
22774	1865
22775	1865
22776	1939
22777	1872
22778	1872
22779	1888
22780	2058
22782	2124
22784	2070
22785	2079
22786	2087
22787	2046
22788	2105
22789	2098
22790	2045
22791	2115
22792	2029
22793	1956
22794	2082
22795	2062
22796	2127
22797	1956
22798	2114
22799	2089
22800	2069
22801	2057
22802	2119
22803	1917
22804	1917
22805	2121
22806	1917
22807	1917
22808	2055
22809	1919
22811	2190
22828	2361
22829	2145
22830	1985
22831	2061
22832	2061
22833	2255
22834	2136
22835	1840
22836	1832
22837	1822
22838	1822
22839	1850
22840	1829
22841	1829
22842	1829
22843	1829
22844	1829
22845	1829
22846	1829
22847	1829
22848	1829
22849	1853
22850	1853
22851	1853
22852	1853
22853	1866
22854	1866
22855	1866
22856	1866
22857	1858
22858	1858
22859	1844
22860	1844
22861	1844
22862	1844
22863	1853
22864	1825
22865	1990
22866	1825
22867	1825
22868	1825
22869	1825
22870	1825
22871	1825
22872	1825
22873	1825
22874	1851
22875	1851
22876	1856
22877	1856
22878	1856
22879	1856
22880	1825
22881	1825
22882	1825
22883	1825
22884	1856
22885	1856
22886	1856
22887	1829
22888	1829
22889	1829
22890	1853
22891	1853
22892	1853
22893	1853
22894	1853
22895	1866
22896	1844
22897	1844
22898	1858
22899	1858
22900	1822
22901	1822
22902	1822
22903	1963
22904	1901
22905	2030
22906	1920
22907	1963
22908	1997
22909	2253
22910	1824
22911	1824
22912	1824
22913	1904
22914	1921
22915	1921
22916	1837
22917	1837
22918	1837
22919	1837
22920	1837
22921	1868
22922	1868
22923	1868
22924	1836
22925	1836
22926	1836
22927	1836
22928	1836
22929	1836
22930	1836
22931	1829
22932	1866
22933	1825
22934	1844
22935	1946
22936	1844
22937	1946
22938	1844
22939	1902
22940	1833
22941	1833
22942	1833
22943	1833
22944	1833
22945	1833
22946	1833
22947	1851
22948	1851
22949	1851
22950	1925
22951	1856
22952	1825
22953	1925
22954	1856
22955	1831
22956	1831
22957	1974
22958	1859
22959	2001
22960	1842
22961	1838
22962	1850
22963	1880
22964	1907
22965	1865
22966	1943
22967	1945
22968	1977
22969	1976
22970	1908
22971	1971
22972	1870
22973	1870
22974	1979
22975	1962
22976	1965
22977	1843
22978	1840
22979	1835
22980	1835
22981	1972
22982	1974
22983	1823
22984	1859
22985	1854
22986	1846
22987	1842
22988	1838
22989	1850
22990	1870
22991	2002
22992	1880
22993	1907
22994	1865
22995	1943
22996	2007
22997	1945
22998	1977
22999	1976
23000	2004
23001	1908
23002	1971
23003	1996
23006	1979
23007	2111
23008	1992
23009	1962
23010	1965
23011	1843
23012	1835
23013	1840
23014	1835
23015	1834
23016	1834
23017	1835
23018	1835
23019	1972
23020	1970
23021	1970
23022	1970
23023	1970
23024	1840
23025	1840
23026	1840
23027	1840
23028	1882
23029	1882
23030	1954
23031	1954
23032	1954
23033	1954
23034	1949
23035	1949
23036	1949
23037	1949
23038	1882
23039	1882
23061	1922
23062	1913
23063	1913
23064	1913
23065	1913
23066	1913
23067	1913
23068	1913
23069	1913
23070	1913
23071	1913
23073	1868
23074	1868
23075	1967
23076	1967
23077	1967
23078	1910
23080	1910
23081	1910
23082	1910
23083	1910
23084	1910
23085	1910
23086	1910
23087	1910
23088	1910
23089	1967
23090	2217
23091	1840
23092	1963
23093	1963
23094	1997
23095	1997
23096	1931
23097	1931
23098	1839
23099	1969
23100	1969
23101	1969
23102	1969
23103	2106
23104	2106
23105	1839
23106	1948
23107	1853
23108	1825
23109	1858
23110	1858
23111	1836
23112	1836
23113	1904
23114	1837
23115	1837
23116	1836
23117	1836
23118	1836
23119	1831
23120	1829
23121	1851
23122	1829
23123	1868
23124	1831
23125	1831
23126	1831
23127	1831
23128	1831
23129	1946
23130	1946
23131	1902
23132	1902
23133	1923
23134	1923
23135	1923
23136	1923
23137	1923
23138	1829
23139	1829
23140	1829
23141	1831
23142	1853
23143	1825
23144	1825
23145	1844
23146	1844
23147	1902
23148	1856
23149	1856
23150	1831
23151	1831
23152	1829
23153	1868
23154	1868
23155	1928
23156	1928
23157	1831
23158	1829
23159	1858
23160	1851
23161	1851
23162	1921
23163	1921
23164	1837
23165	1837
23166	1837
23167	1868
23168	1868
23169	1836
23170	1836
23171	1836
23172	1836
23173	1836
23174	1836
23175	1829
23176	1831
23177	1831
23178	1831
23179	1831
23180	1831
23181	1831
23182	1831
23183	1831
23184	1825
23185	1825
23186	1844
23187	1844
23188	1946
23189	1844
23190	1844
23191	1902
23192	1902
23193	1858
23194	1833
23195	1833
23196	1833
23197	1833
23198	1833
23199	1833
23200	2139
23201	2139
23202	1851
23203	1851
23204	1851
23205	1851
23206	1925
23207	1856
23208	1825
23209	1825
23210	1925
23211	1925
23212	1904
23213	1923
23214	1829
23215	1853
23216	1836
23217	1836
23218	1831
23219	1866
23220	1825
23221	1925
23222	1837
23223	1829
23224	1823
23225	1823
23226	1823
23227	1823
23228	1823
23229	1823
23230	1823
23231	1823
23232	1823
23233	1823
23234	1823
23235	1823
23236	1823
23237	1823
23238	1823
23239	1823
23240	1823
23241	1859
23242	1859
23243	1843
23244	1835
23245	1835
23246	1835
23247	1835
23248	1835
23249	1835
23250	1835
23251	1854
23252	1854
23253	1854
23254	1854
23255	1827
23256	1827
23257	1827
23258	1827
23259	1827
23260	1827
23261	1822
23262	1822
23263	1822
23264	1822
23265	1822
23266	1822
23267	1832
23268	1832
23269	1832
23270	1832
23271	1822
23272	1881
23273	1881
23274	1874
23275	1874
23276	1874
23277	1848
23278	1848
23279	1848
23280	1848
23281	1862
23282	1862
23283	1862
23284	1862
23285	1834
23286	1864
23287	1864
23288	1864
23289	1864
23290	1857
23291	1857
23292	1857
23293	1857
23294	1857
23295	1830
23296	1830
23297	1830
23298	1830
23299	1826
23300	1826
23301	1826
23302	1826
23303	1826
23304	1834
23305	1834
23306	1834
23307	1822
23308	1893
23309	1846
23310	1846
23311	1846
23312	1846
23313	1867
23314	1867
23315	1845
23316	1845
23317	1916
23318	1842
23319	1842
23320	1842
23321	1842
23322	1842
23323	1842
23324	1838
23325	1838
23326	1838
23327	1838
23328	1838
23329	1838
23330	1936
23331	1869
23332	1869
23333	1894
23334	1894
23335	1855
23336	1855
23337	1855
23338	1855
23339	1855
23340	1886
23341	1886
23342	1850
23343	1850
23344	1850
23345	1850
23346	1849
23347	1849
23348	1849
23349	1927
23350	1927
23351	1896
23352	1906
23353	1840
23354	1905
23355	1905
23356	1915
23357	1915
23358	1914
23359	1900
23360	1924
23361	1924
23362	1924
23363	1877
23365	1877
23366	1871
23367	1871
23368	1871
23369	1978
23370	1828
23371	1880
23372	1897
23374	1903
23375	1903
23376	1903
23377	1903
23378	1876
23379	1876
23380	1852
23381	1852
23382	1840
23383	1840
23384	1840
23385	1942
23386	1929
23387	1863
23388	1863
23389	1859
23390	1859
23391	1875
23392	1875
23393	1875
23394	1898
23395	1847
23396	1847
23397	1847
23398	1865
23399	1855
23400	1855
23401	1855
23402	1855
23403	1918
23404	1918
23405	1918
23406	1918
23407	1959
23408	1882
23409	1882
23410	1882
23411	1882
23412	1935
23413	1935
23414	1995
23415	1995
23416	1950
23417	1824
23418	1824
23419	1824
23420	1824
23421	1824
23422	1824
23423	1824
23424	1824
23425	1824
23426	1824
23427	1824
23428	1824
23429	1824
23430	1824
23431	1824
23432	1824
23433	1824
23434	1824
23435	1824
23436	1824
23437	1824
23438	1824
23439	1824
23440	1824
23441	1824
23442	1824
23443	1824
23444	1824
23445	1824
23446	1824
23447	1824
23448	1824
23449	1824
23450	1824
23451	1824
23452	1824
23453	1824
23454	1824
23455	1824
23456	1824
23457	1824
23458	1824
23459	1824
23460	1824
23461	1824
23462	1824
23463	1824
23464	1824
23465	1824
23466	1824
23467	1824
23468	1824
23469	1824
23470	1824
23471	1824
23472	1824
23473	1824
23474	1824
23475	1824
23476	1824
23477	1824
23478	1824
23479	1824
23480	1824
23481	1824
23482	1824
23483	1824
23484	1824
23485	2157
23486	1827
23487	1827
23488	1999
23490	1955
23492	1829
23493	1829
23494	1829
23495	1829
23496	1829
23497	1829
23498	1829
23499	1829
23500	1829
23501	1829
23502	1829
23503	1831
23504	1831
23505	1831
23506	1831
23507	1831
23508	1831
23509	1853
23510	1853
23511	1853
23512	1853
23513	1853
23514	1853
23515	1853
23516	1853
23517	1948
23518	1948
23519	1948
23520	1866
23521	1866
23522	1866
23523	1866
23524	1866
23525	1866
23526	1825
23527	1825
23528	1825
23529	1825
23530	1825
23531	1825
23532	1825
23533	1825
23534	1825
23535	1825
23536	1825
23537	1825
23538	1825
23539	1825
23540	1825
23541	1825
23542	1825
23543	1844
23544	1844
23545	1844
23546	1844
23547	1844
23548	1844
23549	1844
23550	1844
23551	1902
23552	1902
23553	1858
23554	2072
23555	1833
23556	1833
23557	1833
23558	1833
23559	1833
23560	1858
23561	1858
23562	1858
23563	1833
23564	1858
23565	1858
23566	1858
23567	1833
23568	1833
23569	1833
23570	1833
23571	1833
23572	1858
23573	2074
23574	2074
23575	1833
23576	1833
23577	1858
23578	2072
23579	1833
23580	1833
23581	1833
23582	1833
23583	1833
23584	1858
23585	1851
23586	1851
23587	1851
23588	1851
23589	1851
23590	1851
23591	1851
23592	1851
23593	1851
23594	1851
23595	1856
23596	1856
23597	1856
23598	1856
23599	1856
23600	1856
23601	1856
23602	1856
23604	1831
23605	1831
23606	1831
23607	1831
23608	1831
23609	1831
23610	1831
23611	1831
23613	1922
23614	1922
23615	1922
23616	1922
23617	1904
23618	1904
23619	1904
23620	1904
23621	1921
23622	1921
23623	1837
23624	1837
23625	1837
23626	1837
23627	1837
23628	1837
23629	1837
23630	1837
23631	1837
23632	1837
23633	1868
23634	1868
23635	1868
23636	1868
23637	1868
23638	1868
23639	1868
23640	1941
23641	1941
23643	1928
23644	1928
23645	1928
23646	1836
23647	1836
23648	1836
23649	1836
23650	1836
23651	1836
23652	1836
23653	1836
23654	1836
23655	1836
23656	1836
23657	1836
23658	2109
23659	2109
23660	1923
23663	2033
23664	2033
23665	2034
23666	2034
23668	1966
23669	1966
23670	1966
23671	1966
23672	1987
23673	1987
23674	1987
23675	2035
23676	2035
23677	1873
23678	1873
23679	1873
23680	1873
23681	1873
23682	1873
23683	1873
23684	1873
23685	1873
23686	1873
23687	1873
23688	1873
23689	1873
23690	1873
23691	1873
23692	1873
23693	1873
23694	1873
23695	1873
23696	1925
23697	2037
23698	2037
23699	1952
23700	1952
23701	1952
23702	1952
23703	1952
23705	2240
23707	2199
23708	2027
23709	2132
23712	2201
23713	2238
23714	1991
23715	1991
23716	1991
23717	1895
23718	1895
23719	1822
23720	1916
23721	1838
23722	1849
23723	1849
23724	1900
23725	1877
23726	1827
23727	1828
23728	1880
23729	1832
23730	1822
23731	1875
23732	1898
23733	1909
23734	1848
23735	1862
23736	1864
23737	1878
23738	1830
23739	1855
23740	1839
23741	1964
23742	1843
23743	1919
23744	1906
23745	1828
23746	1887
23747	1879
23748	1883
23749	1857
23750	1890
23751	1968
23752	1823
23753	1823
23754	1823
23755	1845
23756	1845
23757	1842
23758	1869
23759	1920
23760	1938
23761	1871
23762	1822
23763	1930
23764	1852
23765	1863
23766	1881
23767	1830
23768	1826
23769	1835
23770	1835
23771	2012
23772	1839
23773	1912
23774	2000
23775	2038
23776	2021
23777	2039
23778	1839
23779	2080
23780	2080
23791	1840
23792	1840
23793	1840
23794	1840
23795	1840
23796	1840
23797	1840
23798	1827
23799	1827
23800	1827
23801	1827
23802	1827
23803	1827
23804	1827
23805	1827
23806	1848
23807	1848
23808	1848
23809	1826
23810	1826
23811	1826
23812	1826
23813	1826
23814	1826
23815	1826
23816	1838
23817	1838
23818	1838
23819	1838
23820	1838
23821	1838
23822	1838
23823	1838
23824	1838
23825	1869
23826	1869
23827	1869
23828	1869
23829	1869
23830	1869
23831	1855
23832	1855
23833	1855
23834	1855
23835	1850
23836	1850
23837	1850
23838	1850
23839	1850
23840	1850
23841	1850
23842	1850
23843	1850
23844	1849
23845	1849
23846	1849
23847	1849
23848	1849
23849	1849
23850	1849
23851	1849
23852	1849
23853	1849
23854	1906
23855	1906
23856	1915
23857	1915
23858	1915
23859	1915
23860	1915
23861	1914
23862	1914
23863	1914
23864	1914
23865	1900
23866	1900
23867	1900
23868	1900
23869	1900
23870	1871
23871	1871
23872	1871
23873	1871
23874	1871
23875	1871
23876	1835
23877	1835
23878	1835
23879	1835
23880	1835
23881	1838
23882	1838
23883	1838
23884	1838
23885	1838
23886	1838
23887	1838
23888	1838
23889	1901
23890	1901
23891	1901
23892	1901
