""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-193b-5p"	258.397900773535	6.10265683600835e+77	260.4743270723	16.2129651066442	7.32917252885442e-10	1.09367224311894e-09
"hsa-miR-513a-5p"	448.678916682264	1.16362312464693e+135	407.874611322473	16.1730445179059	7.55204908166928e-10	1.12474206711463e-09
"hsa-miR-365a-3p"	660.183603875155	5.43334662329228e+198	651.615203836073	16.1630393214698	7.60904288253453e-10	1.13103408738449e-09
"hsa-miR-133a-3p"	249.402194610174	1.1954779277295e+75	236.248718948023	16.1043503513675	7.95281049498999e-10	1.1798463538989e-09
"hsa-miR-633"	76.9813752095982	1.49177404105342e+23	81.5990198325381	16.0975403123941	7.9937685764243e-10	1.18363330079487e-09
"hsa-miR-636"	119.250638976252	7.90713828262685e+35	126.51172502368	16.0497177450409	8.28785870536938e-10	1.22316284854636e-09
"hcmv-miR-US5-1"	98.009264474225	3.18954298689045e+29	92.4483330042423	16.048957076469	8.29262948167024e-10	1.22316284854636e-09
"kshv-miR-K12-6-5p"	108.451533119218	4.43776749336497e+32	128.827506368259	16.0410338861973	8.34249822803075e-10	1.22815664892506e-09
"hsa-miR-361-5p"	1484.70574636311	Inf	1453.77074883972	16.0289909915873	8.41891500344947e-10	1.23703214705857e-09
"hsa-miR-218-5p"	489.037626065518	1.64056882287791e+147	497.821086121035	15.9468428264079	8.96068272429806e-10	1.31411924465327e-09
"hsa-miR-92b-3p"	373.754316943778	3.24534154188775e+112	351.529157566956	15.9432450828696	8.98525100697286e-10	1.31520754243286e-09
"hsa-miR-671-5p"	259.282500696123	1.12670458153888e+78	265.203971950758	15.8535024067985	9.62212620717108e-10	1.40574681921909e-09
"hsa-miR-154-3p"	222.906712541896	1.26359154118018e+67	221.769984426321	15.8053855560952	9.98344050161675e-10	1.45576024044488e-09
"hsa-miR-891b"	100.874237614449	2.32365320322227e+30	91.2531987719056	15.7416871127768	1.04843618827319e-09	1.52590238407123e-09
"hsa-miR-17-3p"	140.418865152915	1.86333253940659e+42	133.38629179556	15.7375343442006	1.05179441989635e-09	1.52789075769034e-09
"hsa-miR-498-5p"	442.930605317689	2.16470239791405e+133	446.051844792728	15.7338969301926	1.05474539924591e-09	1.52928113652478e-09
"hsa-miR-625-3p"	751.014094830972	1.19610611464623e+226	724.42414064275	15.727429175977	1.06001459780059e-09	1.53402112549632e-09
"hsa-miR-554"	84.5331819297159	2.79913206821807e+25	93.5550062838009	15.7027202256183	1.08040673916702e-09	1.56058751213014e-09
"hsa-miR-376c-3p"	675.993215254269	3.12057522981226e+203	721.977249617647	15.6444077690415	1.13022293107499e-09	1.62947554160623e-09
"ebv-miR-BART7-3p"	91.4323959650599	3.34113297714556e+27	88.300442215739	15.5792589557411	1.18881591186805e-09	1.71073509268818e-09
"hsa-miR-412-3p"	123.801571125516	1.85347366223808e+37	121.231758168869	15.4910923399027	1.27336668374293e-09	1.82897424425249e-09
"hsa-miR-185-3p"	3115.31084708201	Inf	1990.43727302771	15.3979740786	1.3697326744183e-09	1.96371020799782e-09
"hsa-miR-127-3p"	462.945593320206	2.29355917610092e+139	442.213248528425	15.369249621576	1.40101886026152e-09	2.00481616757572e-09
"hsa-miR-505-5p"	395.57205678567	1.19964994650747e+119	377.964983191481	15.36241284466	1.4085779691648e-09	2.01187952020373e-09
"hcmv-miR-US25-2-3p"	80.7659416364945	2.05575360554048e+24	85.1436566943599	15.3127675349376	1.46480112882139e-09	2.08829454610781e-09
