Reporter Identifier	VALUE
4610	0.550443505456931
10977	0.33653219444583
11102	0.629253234590533
19603	1.3596722646853
13145	0.557242849969053
17306	-0.0276145485005662
17470	0.196972152926768
17570	0.150834291592458
17660	0.294042170253023
17883	0.0240092970372901
19591	-0.0430225938327773
5740	0.139710546687201
10987	0.189023302637152
11043	-0.276409601504864
11111	0.324318642312356
11166	0.131847655567913
13170	0.539178457670922
17327	0.407353343962512
17490	0.0953491983308922
17578	0.385319522951679
17732	0.33849658280586
17893	0.159347374831165
21498	0.245354683404443
10306	0.496415350797034
10995	0.181593179537062
11052	0.220082986555948
11123	0.469166838499199
11175	0.409650022590233
13178	0.159788102707647
17338	0.0888004424088327
17499	0.242020176629131
17593	0.0189225356285373
17817	0.0786887812403274
17909	0.189478148653983
27217	0.407434019349085
10919	0.581877894656619
11004	0.170355345017317
11063	0.282133997303625
11135	0.708953257951401
11182	0.592464809044904
14271	0.0382963607287713
17354	0.0576805824409092
17509	-0.10529862686914
17608	0.373460021688014
17830	0.666837633451218
17928	0.327103067621905
27536	0.302099200705733
28047	0.238221287069986
30592	0.432395564654477
33718	0.0146873213626002
42486	0.37174507213683
42534	0.374598158619224
42571	0.534925969940178
42616	0.173698649353775
42666	-0.0204868034743011
42717	0.389587338715951
42760	0.482306265385268
42807	0.42754211298015
42860	0.342557850235523
28251	0.264566532648549
30768	-0.0258655745884553
42442	0.362176357810964
42495	0.183090028264581
42539	0.824803190959903
42576	0.382479799849591
42622	0.688626047624814
42673	0.232965589835293
42724	0.472618263730827
42768	0.129567813215218
42812	0.379030831767674
42870	0.313337163097727
28520	-0.0822299542003456
31057	0.655206820031292
42451	0.281694534940654
42501	-0.0842290696341652
42543	0.218856138040357
42581	0.0814290714864445
42628	0.0871907020206689
42679	0.209199350176278
42729	0.430233119229572
42773	-0.052171558592235
42820	0.650701658892267
42875	0.0344874692506099
28889	0.729743334649154
31517	0.237648212889255
42458	0.271990450160762
42506	0.248675092566993
42548	0.0863458520079601
42589	-0.0568808463872573
42634	0.075774850865662
42689	0.0650571396249461
42735	0.543337195680132
42777	0.339281264298677
42827	0.211234590204206
42890	0.239202737138216
42924	0.125772809460616
42970	0.418518360510823
43009	0.271233417492809
28431	0.447074182130805
11225	0.314732903762933
14305	-0.103660886770288
17537	0.548021675759345
28054	0.0908223844077044
42449	-0.0483309031886667
42611	0.219432085906774
42764	0.13199378439988
42871	0.0187870608216358
42929	0.491988372861574
42976	0.322601187529272
43012	0.400016817001815
42492	-0.0484682541227909
11230	0.127922812229286
17278	0.270594544169467
17604	0.499840336761698
28346	-0.0802592441219829
42462	0.684806230637199
42626	0.441541224068657
42779	0.192932309106271
42879	-0.0485407927996212
42935	0.0254927883579466
17752	0.605861593458378
43017	0.585005067693201
42530	0.732852329068512
11238	0.13430834145363
17303	0.352950491287863
17621	0.145969528153222
28547	0.259024443144256
42474	0.30175149490206
42639	0.177742484336217
42800	0.292436710071554
42886	0.28221302064786
42943	0.713209639892996
17748	0.647116406894881
11239	0.20068256412181
42721	-0.0715020651534963
11249	0.011592186729975
17352	0.237933243618835
17665	0.294106669035964
28944	0.83736071720985
42499	-0.295002876874288
42659	0.36819125922765
42809	0.10250367821274
42894	0.549621001965365
42975	0.149670838628817
42677	0.788148796192498
13367	0.471195289201513
28876	0.0770378436578341
11265	0.430264807342202
42741	0.153545690476701
13388	0.596084021866376
29056	0.336326483784265
11273	0.73882206958239
42881	0.0644222706875739
13421	0.45488929995767
14295	0.0314026091615372
42933	0.56798314943707
24127	0.168216041883012
4040	0.619764212327464
10976	-0.00180211309474778
11098	0.176814381922787
19606	0.058737810075743
13143	0.461500301157058
17302	0.0674810014285767
17463	0.05886248976812
17569	0.00596634893549675
17657	-0.305094571337348
17882	0.229467134732152
19588	-0.125581400288709
5730	0.528348013749456
10986	0.111464981689158
11041	0.776893231733537
11108	0.0169093766164687
11165	-0.125358541494298
13148	0.824728054697103
17325	-0.110483552928111
17488	-0.0895936280413095
17577	-0.0800387116682185
17718	0.391002594461909
17888	0.00958700510466126
19596	0.416312421519505
10138	0.64837920955727
10991	-0.268054853499223
11048	0.669839878471037
11120	0.19278825944062
11171	-0.049194161568805
13177	0.491789725838425
17336	-0.196981127742323
17498	0.110949030897873
17592	-0.0281247507771677
17814	-0.135310851377587
17904	-0.0657770365213681
21757	0.168621791720124
10914	0.554684749264463
11000	-0.0499182258243161
11061	0.649711193761911
11134	-0.112678133306947
11181	0.791517043114204
13485	0.0151995260667229
17353	-0.205286700086389
17508	0.053824372237509
17606	0.0191687400482257
17825	-0.0407325875630843
17927	0.403580647785574
27533	0.409581784178542
28019	0.214420776707113
30493	0.283206403138504
33668	-0.0267769011305208
42485	-0.233923722116
42533	0.267312558254243
42570	0.12689285080488
42615	-0.0125622810997603
42663	0.118586774641437
42716	0.406159343344928
42759	0.0273339082018553
42806	0.37431361476326
42858	-0.0353443530719027
28250	0.035137918804583
30755	0.223390225494773
33915	0.104440331476135
42493	-0.0885274002699204
42538	0.42602778586304
42575	0.299293547952658
42620	-0.0794532474603414
42672	0.028065204949404
42723	0.395208192285721
42766	0.122633233188336
42811	0.237866681464146
42869	0.260564555684654
28480	0.247353519196119
31038	-0.129165753452236
42450	0.098645031142522
42498	0.00715704128503902
42542	0.484329370705316
42580	0.0459819774787077
42627	0.55279756460168
42676	0.456733214704942
42728	0.00512269741219825
42772	0.0830737666707586
42818	0.345410893329052
42874	0.177897043831594
28884	0.403761923163679
31436	0.196850463988816
42457	-0.110087537002879
42505	0.231046390390198
42547	0.540250786498794
42588	0.203373846172713
42633	0.278116032744984
42688	0.36804885704606
42732	0.11983917230878
42776	0.592021295509891
42825	0.844188415819011
42887	0.713469449042453
42923	0.673172756615816
42969	0.030712369085351
43008	0.417970496884368
28302	0.979370550840133
11221	0.442356491887354
14304	0.45763443838127
17528	0.266372451787302
27855	0.380813968354193
42445	0.702206405750387
42606	0.511060251605356
42752	0.722243573923637
42868	0.254162848117347
42928	0.0669849396787162
42974	0.627850720131198
43011	0.285734400951052
42487	0.0945472288424041
11229	0.302950215537689
17273	0.0837378190261332
17597	0.875620553078688
28309	0.620184012983423
42456	-0.132367400074362
42625	0.203108184072655
42770	0.605220738558232
42878	0.522471974709064
42934	0.138200985890537
17751	0.592620377438385
43014	0.357595781401389
42526	0.561950261282849
11235	0.602703787785429
17291	0.503478950219892
17620	0.0964077240749258
28505	-0.00783783069396255
42471	0.707048009342237
42637	0.0755558615916286
42799	0.349241807442296
42884	-0.0384600024641691
42942	0.304716565630958
19602	0.508568688537767
5560	0.563059154043672
42720	0.142213590604272
11247	-0.000534707422575739
17316	-0.015061270731947
