Reporter Identifier	VALUE
4610	-0.0287717791023467
10977	0.112874733513088
11102	0.545385440359468
19603	0.241262854811161
13145	-0.111379874378218
17306	-0.0106237537001888
17470	0.0462080047451914
17570	0.289766821963796
17660	0.195659713769897
17883	-0.0301619186262373
19591	0.0557561641544894
5740	0.702189404390501
10987	0.326316043233425
11043	-0.158462698265905
11111	0.308317164676884
11166	0.0286479750318156
13170	0.0832675211284624
17327	-0.125779080471671
17490	-0.106798973120482
17578	0.150677599245171
17732	0.264562639168969
17893	0.156324222691213
21498	0.142431313076243
10306	0.039983719199538
10995	0.0110194925340229
11052	0.279048765569382
11123	0.221185975252776
11175	0.0743288363733138
13178	0.434675990670812
17338	0.076775562205417
17499	0.186448757490652
17593	0.36265025569305
17817	0.249898797666157
17909	0.0144457491545741
27217	0.219760049162079
10919	0.178328243236924
11004	0.0588084507104148
11063	0.365329361097256
11135	-0.174818040250187
11182	0.352526700102995
14271	0.0335283067853518
17354	0.127245347749736
17509	-0.136549409576644
17608	0.266009450854872
17830	0.16280096928003
17928	0.462684559080206
27536	0.0888824557999513
28047	0.0046650252171216
30592	0.223939587567273
33718	-0.0285248679243979
42486	0.0193285207319967
42534	0.600418562302367
42571	0.144191192507157
42616	0.179323428457723
42666	-0.00942082507408596
42717	0.241725020544949
42760	0.525629104315796
42807	0.269884127582362
42860	0.104133218867057
28251	0.0444270410000999
30768	-0.0220974085684829
42442	-0.00772790031273535
42495	0.137772314114879
42539	0.377106046482986
42576	0.221492131709575
42622	0.62010765831129
42673	0.133963099942827
42724	0.361097842056316
42768	0.0730627889917038
42812	0.455178960300445
42870	0.133118811501506
28520	0.0244668215676069
31057	-0.186007665892661
42451	0.182845387418784
42501	0.254856595345452
42543	0.31827999442134
42581	0.520687544462697
42628	-0.125608987662852
42679	0.14338895525848
42729	0.342300255916865
42773	-0.0867915351247442
42820	-0.0395347363711055
42875	0.15068615270692
28889	0.619716368374757
31517	-0.0134620066122487
42458	0.344887955817735
42506	0.322466047175585
42548	-0.0158225777236289
42589	0.51623595923237
42634	0.22544434325086
42689	0.0888552416359378
42735	0.276459921394756
42777	0.0665929247109573
42827	0.203855111804182
42890	-0.0696180075694353
42924	-0.0271707866649183
42970	0.226418046819292
43009	0.622950274627014
28431	-0.101771301956314
11225	0.372388964004219
14305	-0.110881571471448
17537	-0.116318597848616
28054	0.116589113120873
42449	0.0815825541467049
42611	0.331763622622608
42764	0.0161457310275709
42871	0.0816336193325668
42929	0.169261614963271
42976	0.228840181380554
43012	0.178639267670685
42492	0.00454221707456212
11230	-0.0554644392477691
17278	0.0258808628022671
17604	0.052791813812508
28346	0.102542695553572
42462	-0.198951543242372
42626	-0.157738131798873
42779	0.165035755658631
42879	0.0139251174968947
42935	0.329856641200767
17752	0.106400626953668
43017	0.149455131159623
42530	0.22689459124969
11238	0.132013104849154
17303	-0.164556593503414
17621	0.0977160760652548
28547	0.115421018509154
42474	-0.0626450108545175
42639	0.104058677774044
42800	0.0917307085503546
42886	0.114107576531154
42943	-0.0316323280524516
17748	0.0586740849001197
11239	0.0417044359925164
42721	0.121015400961366
11249	0.0100696288879123
17352	0.226239630575965
17665	0.16442952537455
28944	0.409970337372862
42499	-0.109414411751907
42659	0.0084514116609892
42809	-0.130677388953665
42894	-0.143352489606354
42975	0.142180450407657
42677	0.631650017231038
13367	0.386974988328017
28876	0.224784314481516
11265	-0.105293265531424
42741	0.181125923822831
13388	0.392390774662093
29056	0.136325333390882
11273	0.366611132315124
42881	0.270320114530952
13421	0.214968513580468
14295	0.132526339319972
42933	-0.0968302963028087
24127	0.243509582641584
4040	0.135888270010174
10976	0.0701534278255218
11098	0.0408139087631989
19606	0.00646526841646493
13143	0.0699303990364329
17302	-0.308704819949579
17463	0.463192018185011
17569	0.0724793751206563
17657	-0.135491780802329
17882	0.0141742735470763
19588	-0.051424713984481
5730	0.438123850728297
10986	0.561356562540889
11041	0.795033090289599
11108	-0.0345533954192361
11165	-0.237281646350624
13148	0.292801043752397
17325	0.0663451929342458
17488	0.343027052319843
17577	-0.0747688846074646
17718	0.0534523906344212
17888	-0.0536327661289817
19596	0.311096478417424
10138	0.168931194820347
10991	-0.212894360626608
11048	0.40155107841119
11120	-0.0701061075342899
11171	0.121681202327852
13177	-0.173163466068639
17336	-0.224395488329675
17498	-0.192497957676073
17592	-0.0104083168110643
17814	-0.10421130994256
17904	0.821010563868283
21757	-0.0269932524952231
10914	-0.050279691280145
11000	0.10952304292483
11061	0.260935231223469
11134	-0.202796725657684
11181	-0.340572077137986
13485	-0.0894318723443753
17353	0.452735890950014
17508	0.345665472200283
17606	0.00127722815739006
17825	0.63390299049063
17927	0.597194326441977
27533	0.209020094243989
28019	0.159670817887096
30493	0.157118857757888
33668	0.0493950953249943
42485	-0.0213407295379229
42533	0.164875939452498
42570	-0.131798612369724
42615	0.00105164224129032
42663	0.0874146901605132
42716	0.819125861089717
42759	0.230854000084644
42806	0.43755302587485
42858	0.0314252745851437
28250	-0.0293873644108895
30755	0.169997650203784
33915	0.257096143188627
42493	-0.0819030946738354
42538	0.64074657149797
42575	0.146735744940806
42620	0.117079057930973
42672	0.246931317408178
42723	-0.0437734383377457
42766	0.254705964465508
42811	0.325352948574604
42869	0.043223193185155
28480	-0.0877438963668794
31038	-0.0397673833684532
42450	-0.147686372886526
42498	-0.0719655657051783
42542	0.442688870481895
42580	0.112749627996081
42627	0.298717064809856
42676	0.0378634899556021
42728	0.192388822353781
42772	0.116656392419345
42818	0.308329778239299
42874	-0.0371464397272305
28884	-0.0711641601018574
31436	0.140993630717144
42457	-0.102210973410284
42505	0.136094432450347
42547	0.422479156893047
42588	0.269592684105375
42633	-0.0585493054451736
42688	0.0682275245149308
42732	0.218087381191749
42776	0.230083182484434
42825	0.416326282710334
42887	0.126590336636169
42923	0.206046680906536
42969	0.064868927517605
43008	0.468231406881916
28302	0.63524605362001
11221	0.199813360343887
14304	0.328205494827337
17528	0.217382709233526
27855	0.157936941341486
42445	-0.0792877475796495
42606	0.168838960058081
42752	0.142392818673882
42868	0.0737945012220405
42928	0.102727775223048
42974	-0.0865211898656996
43011	0.321448216397817
42487	-0.163802493098528
11229	-0.137345406124688
17273	-0.0654664499052296
17597	-0.265523846184799
28309	0.205290696456287
42456	-0.0317937436397536
42625	0.148988604756646
42770	0.231416453548334
42878	-0.0818382899028243
42934	0.265792650607948
17751	0.085307936659461
43014	0.00261610370550638
42526	-0.350357041206609
11235	0.181724508753642
17291	-0.0334134117562683
17620	0.11342017679674
28505	0.126762748529017
