Reporter Identifier	VALUE
4610	0.333527396212378
10977	-0.062662158869481
11102	0.351332059099136
19603	0.165590198549105
13145	0.137105425382713
17306	-0.152819795372102
17470	-0.0823326882269051
17570	0.0956736035121522
17660	0.166905421126324
17883	-0.110309869478822
19591	-0.0570246343636773
5740	0.132034428272132
10987	0.323886418851455
11043	-0.374974823795895
11111	0.0132028506404999
11166	-0.0568891998733304
13170	-0.0568193342452113
17327	-0.0727640892007702
17490	0.0157141117955728
17578	0.0380853827720855
17732	0.19415275286612
17893	-0.00846347459288353
21498	0.133299064118897
10306	-0.00438018758220304
10995	0.0641157003160747
11052	0.195936369404747
11123	0.367648506542305
11175	0.203426459300908
13178	-0.130835580782376
17338	0.0413233443219992
17499	-0.058772920604707
17593	-0.0820361134965515
17817	-0.000919019095314834
17909	-0.0477217830493055
27217	0.383868527864443
10919	0.237845664309421
11004	-0.0340782330651733
11063	0.506910333999283
11135	-0.526292142661015
11182	0.115423597475441
14271	-0.12028725617593
17354	0.354785287219129
17509	-0.135412300086421
17608	0.266538827233832
17830	0.307240134459588
17928	0.216715961335778
27536	-0.277853200342966
28047	-0.0239111908419471
30592	0.209407577799805
33718	0.0211213171452308
42486	0.094296902595436
42534	0.321835038692758
42571	0.345101821455416
42616	0.0839648037443515
42666	-0.174685657635542
42717	0.10946041676832
42760	0.252220103109711
42807	0.0596914705725145
42860	0.13803576233276
28251	0.129661146733712
30768	-0.105957162087607
42442	-0.0310317246590128
42495	-0.0652255046126137
42539	0.338751965185867
42576	0.139210598578468
42622	0.526688307041869
42673	-0.069354433753306
42724	0.242698262368893
42768	0.0291497312095319
42812	0.121186585980369
42870	0.0339564926671171
28520	-0.128050456548617
31057	-0.177391283581201
42451	0.132720742554792
42501	0.133120746378363
42543	0.140281130754172
42581	0.298767783180063
42628	-0.16438496122868
42679	-0.0932074551913744
42729	0.284532177283966
42773	-0.0894783961082433
42820	-0.0869974852088914
42875	0.0934329471212196
28889	0.571356927582733
31517	-0.061226471105238
42458	0.208839371441743
42506	0.399936066228228
42548	-0.052892462600674
42589	-0.115296195027127
42634	0.122148887603003
42689	0.0879625850453234
42735	0.135184678410903
42777	-0.0283203071214693
42827	0.1662921415134
42890	-0.134045203977524
42924	0.0698451051614578
42970	0.28856440109289
43009	0.491667179737675
28431	-0.585738681964642
11225	0.293777852115784
14305	-0.139165491528256
17537	-0.106032921024144
28054	0.0376235293642938
42449	-0.00160508578811746
42611	0.126495123890589
42764	-0.0435451874130063
42871	-0.188044066041111
42929	0.0430626736306637
42976	0.123752763586071
43012	0.247619862125749
42492	-0.10777512809031
11230	-0.0948314005538975
17278	-0.0836263789088301
17604	-0.0426416333143325
28346	-0.0242470485849035
42462	-0.195943465552969
42626	-0.0761186072280114
42779	0.272966309872944
42879	-0.052330394061466
42935	-0.0237766565101929
17752	0.274033027298378
43017	0.442940448687498
42530	-0.170481968217967
11238	0.118137470598217
17303	-0.247431587461154
17621	-0.0668000563989887
28547	0.0753086861570407
42474	-0.00264310698694802
42639	0.0432029225218197
42800	0.160892060645776
42886	-0.0156540749310006
42943	-0.153022437285299
17748	0.334664840520018
11239	0.13756903705859
42721	-0.119043684669411
11249	-0.119171941384863
17352	0.229438906171808
17665	-0.0701518152949935
28944	0.165754182913901
42499	-0.231175560542548
42659	0.106722679909694
42809	-0.0838352533185796
42894	-0.212572959744922
42975	0.0809530673995442
42677	0.621567717499462
13367	0.614883504359934
28876	0.132335926490599
11265	-0.342557178310918
42741	0.137607864088823
13388	0.316066714199042
29056	0.060670268739863
11273	0.398500093293637
42881	0.131001761717379
13421	0.273644930280532
14295	-0.0164889945146955
42933	-0.167186874069524
24127	0.222151711874283
4040	-0.0934552410281044
10976	-0.14662308966605
11098	0.193994414537735
19606	0.0501906933595817
13143	0.163994281736897
17302	-0.194357412819773
17463	0.248869993020755
17569	-0.0700314407788214
17657	-0.331892854540894
17882	0.0722788531366674
19588	-0.129505849910946
5730	0.0432433896972746
10986	0.168105284270289
11041	0.491375316678424
11108	-0.0638198047175973
11165	-0.0407993743685321
